business_id	name	full_address	city	state	latitude	longitude	stars	review_count	open	category
a4cMKOjdVLTmJNhRl6-17g	Lemongrass	Aria Resort and Casino - 3737 Las Vegas Blvd S - The Strip - Las Vegas, NV 89109	Las Vegas	NV	36.1077118	-115.175774	4	398	t	Restaurants
8Pzdk19tA2bKlKDSgwWqoQ	Scarpetta	Cosmopolitan Hotel - 3708 Las Vegas Blvd S - The Strip - Las Vegas, NV 89109	Las Vegas	NV	36.1098061	-115.174355	4	611	t	Restaurants
JauLZ0TL3D3VIGtSnStzhA	First Food & Bar	The Palazzo - 3327 Las Vegas Blvd S - The Strip - Las Vegas, NV 89109	Las Vegas	NV	36.123558	-115.168671	4	361	f	Restaurants
mAWC_dt8LaxTRF6sFXSxBw	Cactus Bike	4747 E Elliot Rd - Phoenix, AZ 85044	Phoenix	AZ	33.3480606	-111.982025	5	8	t	Shopping
vPnwX30Gn0oa4dVBL0W4Ww	Sura BBQ Buffet	4480 Spring Mountain Rd - Chinatown - Las Vegas, NV 89102	Las Vegas	NV	36.1267281	-115.20118	4	380	t	Restaurants
ncuj9qx4WjprfJfYJGdmtQ	Smeeks	2502 E Camelback Rd - Phoenix, AZ 85016	Phoenix	AZ	33.5102081	-112.027206	4	100	f	Shopping
fZWVI2Bjk6wJoRUB0s4Pzg	Goodwill	4005 N 16th St - Phoenix, AZ 85016	Phoenix	AZ	33.4941101	-112.047188	4	23	t	Shopping
8mcXktLkaY1pcEMhFuSo2w	lululemon athletica	2502 E Camelback Rd - Ste 133 - Phoenix, AZ 85016	Phoenix	AZ	33.5102081	-112.027206	4	39	t	Shopping
_FXql6eVhbM923RdCi94SA	Hula's Modern Tiki	4700 N Central Ave - Phoenix, AZ 85012	Phoenix	AZ	33.5062065	-112.073914	4	663	t	Restaurants
Z6aaze-cgaYKKXlpuH9LqA	Glazier's Food Marketplace	8525 W Warm Springs Rd - Southwest - Las Vegas, NV 89113	Las Vegas	NV	36.0541687	-115.277458	4	255	t	Restaurants
tZCn_2lablrYBYwTtF2sqQ	Wholesale Fashion Shoes	4041 E Thomas Rd - Phoenix, AZ 85018	Phoenix	AZ	33.4798508	-111.994041	4	22	t	Shopping
KcSJUq1kwO8awZRMS6Q49g	Pink's Hot Dogs	Planet Hollywood Resort & Casino - 3667 Las Vegas Blvd S - The Strip - Las Vegas, NV 89109	Las Vegas	NV	36.1095161	-115.173538	3	717	t	Restaurants
RRWRvdziNs9S5zl4G39Fyw	Retro Redux	4303 N 7th Ave - Phoenix, AZ 85013	Phoenix	AZ	33.4988403	-112.082932	4	17	f	Shopping
Lp-A-JNRUUH72uou5-pMtQ	Lola's	241 W Charleston Blvd - Ste 101 - Downtown - Las Vegas, NV 89102	Las Vegas	NV	36.1586685	-115.158302	4	406	t	Restaurants
z67yrh03lRSANrpPsRcTfw	Grimaldi's Pizzeria	9595 S Eastern Ave - Southeast - Las Vegas, NV 89123	Las Vegas	NV	36.0159683	-115.119308	4	395	t	Restaurants
CfIPNXy_FcIAgbka7ja0qg	Ross	217 E. Dunlap Avenue - Sunnyslope Village - Phoenix, AZ 85020	Phoenix	AZ	33.5677338	-112.071259	4	7	t	Shopping
yIRwXAtC3zLGy0_FaBecpQ	Scottsdale Quarter	15279 N Scottsdale Rd - Scottsdale, AZ 85254	Scottsdale	AZ	33.6251526	-111.92524	4	73	t	Shopping
rrcQiwCCBoJuezMgJzx3GA	Uptown Bridal and Boutique	11 W Boston St - Ste 3 - Chandler, AZ 85225	Chandler	AZ	33.3021088	-111.842064	5	36	t	Shopping
a0qlhZlik3vNXEHsf-pEgQ	Soma Intimates	7700 W Arrowhead Towne Center - Arrowhead Towne Center - Glendale, AZ 85308	Glendale	AZ	33.6415367	-112.226425	3	3	t	Shopping
xY1sPHTA2RGVFlh5tZhs9g	Culinary Dropout	7135 E Camelback Rd - Ste 125 - Scottsdale, AZ 85251	Scottsdale	AZ	33.5020065	-111.928299	4	655	t	Restaurants
zp713qNhx8d9KCJJnrw1xA	La Santisima Gourmet Taco Shop	1919 N 16th St - Phoenix, AZ 85006	Phoenix	AZ	33.4692001	-112.047394	5	502	t	Restaurants
H3xCT0WUSN24xNilQKPkww	Zia Records	4503 W Sahara - Westside - Las Vegas, NV 89102	Las Vegas	NV	36.144249	-115.201141	4	50	t	Shopping
QbmcCE_cLq4WO8ZMKImaLw	Hash House A Go Go	The Quad Resort & Casino - 3535 Las Vegas Blvd S - The Strip - Las Vegas, NV 89109	Las Vegas	NV	36.1178818	-115.171242	4	1759	t	Restaurants
5Feaj6aixO_QxKFnkHf3xg	Arizona Biltmore Resort & Spa	2400 E Missouri Ave - Phoenix, AZ 85016	Phoenix	AZ	33.5160675	-112.029564	4	251	t	Beauty_and_Spas
iDVVyTPcZq1UCJSw_xpeWQ	Spa at Green Valley Ranch Resort	Green Valley Ranch Resort & Spa - 2308 Paseo Verde Pkwy - Anthem - Henderson, NV 89052	Henderson	NV	36.0191994	-115.086929	4	48	t	Beauty_and_Spas
rE2InW2Jmjy6hzH3p4Iyjw	Biagio Nail & Spa	6825 N 16th St - Phoenix, AZ 85016	Phoenix	AZ	33.5369148	-112.04731	4	64	t	Beauty_and_Spas
mlgD0zcqkWdGBzX97NS-8g	R Salon	1940 E Camelback Rd - Phoenix, AZ 85016	Phoenix	AZ	33.5101318	-112.039391	4	106	t	Beauty_and_Spas
J-FcHI69k_MpSKjwkDURuw	Spa Mio	The M Resort - 12300 Las Vegas Blvd S - Southeast - Henderson, NV 89044	Henderson	NV	35.9657516	-115.171112	5	49	t	Beauty_and_Spas
b0XSFuuhNZ70-x6ikR3C5A	Albertsons	18411 N Cave Creek Rd - Phoenix, AZ 85032	Phoenix	AZ	33.6535416	-112.029655	3	8	t	Shopping
2w_d4H-DX104D_Va3UqE1A	Sleep America	2010 E Rio Salado Pkwy - Tempe, AZ 85281	Tempe	AZ	33.4293633	-111.900131	1	3	t	Shopping
VDO6x9jFJBBboTSAJUa7RQ	AT&T	20235 N Cave Creek Rd - Suite A100 - Phoenix, AZ 85024	Phoenix	AZ	33.670742	-112.030792	5	4	t	Shopping
4WX-IwJUdEmnSWgEce2S7w	Ross Store Inc	10114 W Happy Valley Rd - Peoria, AZ 85383	Peoria	AZ	33.7129211	-112.278656	4	4	t	Shopping
UaPGk7bYvL5hIdbEoGtRfw	Office Depot	3890 Blue Diamond Rd - Southwest - Las Vegas, NV 89139	Las Vegas	NV	36.0405617	-115.190384	4	5	t	Shopping
jJi6f7xjkdDmiKnpJpd3KA	Lowe's Home Improvement	5825 S Eastern Ave - Southeast - Las Vegas, NV 89119	Las Vegas	NV	36.0842934	-115.122101	4	13	t	Shopping
dt5kCN2U26W1OKKnDWfORA	AT&T	4380 Blue Diamond Road - Suite 101 - Southwest - Las Vegas, NV 89139	Las Vegas	NV	36.0368614	-115.199112	3	9	t	Shopping
AMEI0DxPHPcDJJfIuxPmog	Donaldson Watches &  Repair	1840 E Warner Rd - Ste 118 - Tempe, AZ 85284	Tempe	AZ	33.3355484	-111.907829	5	21	t	Shopping
vSf0pqvaLp5sVSjJPeOqqQ	Todd English P.U.B.	The Shops at Crystals - 3720 Las Vegas Blvd S - The Strip - Las Vegas, NV 89109	Las Vegas	NV	36.1088066	-115.173584	4	824	t	Restaurants
WS1z1OAR0tRl4FsjdTGUFQ	The Vig Uptown	6015 N 16th St - Phoenix, AZ 85014	Phoenix	AZ	33.5242767	-112.04747	4	321	t	Restaurants
eviEAWE1D_tJaYKz8abjyA	Downeast Basics	2240 Village Walk Dr - Ste 128 - Anthem - Henderson, NV 89052	Henderson	NV	36.0219841	-115.084373	4	6	t	Shopping
gnezwnCcfQLeu82hV6duHg	Charming Charlie - Scottsdale	7014 East Camelback - Suite 2005 - Scottsdale, AZ 85251	Scottsdale	AZ	33.5025101	-111.929024	4	18	t	Shopping
PXviRcHR1mqdH4vRc2LEAQ	Bachi Burger	470 E Windmill Ln - Ste 100 - Southeast - Las Vegas, NV 89123	Las Vegas	NV	36.0427971	-115.153229	4	1657	t	Restaurants
RSCPys-z6rKA7RnpaAF43w	Arizona Premium Mattress Co	22201 N 24th Ave - Ste 2 - Phoenix, AZ 85027	Phoenix	AZ	33.6879196	-112.109589	5	18	t	Shopping
H_SuH7uLiYahDMbNBB9kog	KoMex Fusion	633 N Decatur Blvd - Ste H - Las Vegas, NV 89107	Las Vegas	NV	36.1799393	-115.206413	5	837	t	Restaurants
Xsp9Dy4PQgAssCVk2-f73w	Lee's Sandwiches	3989 Spring Mountain Rd - Chinatown - Las Vegas, NV 89102	Las Vegas	NV	36.1261444	-115.192032	3	355	t	Restaurants
DjOxXobyGDwWt89q4z1twg	Monta Ramen	5030 Spring Mountain Rd - Ste 6 - Chinatown - Las Vegas, NV 89146	Las Vegas	NV	36.1270447	-115.209656	4	1127	t	Restaurants
mErsY2ye5aW8_Z2eIrfNCA	T-Mobile	6925 S. Rainbow Blvd - Spring Valley - Las Vegas, NV 89113	Las Vegas	NV	36.0628929	-115.24295	3	15	t	Shopping
7q1FpSXbE6XtLNg518pxDA	Miller's Alehouse	6683 S Las Vegas Blvd - Southeast - Las Vegas, NV 89119	Las Vegas	NV	36.0698433	-115.172211	3	293	t	Restaurants
AmomRzNtHoHtbwXKjwwqxA	Walmart	7200 Arroyo Crossing Pkwy - Spring Valley - Las Vegas, NV 89113	Las Vegas	NV	36.0647049	-115.248779	3	57	t	Shopping
UvlNaaa-PmCib2lO71NW7w	Divine Hair Design	3544 E Southern Ave - Ste 101 - Mesa, AZ 85204	Mesa	AZ	33.3951607	-111.754379	4	21	t	Beauty_and_Spas
7P9XY8EoBr-Ksoh3Xtq0Xg	Wild Nail	15643 N Reems Rd Ste 104 - Surprise, AZ 85374	Surprise	AZ	33.6266785	-112.393776	4	17	t	Beauty_and_Spas
8JjXh6nHgRPqxKE4jXa80w	LV Nail Spa	4430 E Charleston Blvd - Ste 4 - Sunrise - Las Vegas, NV 89104	Las Vegas	NV	36.1591568	-115.079247	3	4	t	Beauty_and_Spas
BkRQSTwBkXT6b1bqQ0gOFQ	Fashion Nails & Spa	6575 N Decatur Blvd - Centennial - Las Vegas, NV 89131	Las Vegas	NV	36.2750359	-115.206902	4	17	t	Beauty_and_Spas
YlN_tF1mKK7XYNEkPmmBSA	Vanity Nails & Spa	7620 S Las Vegas Blvd - Ste 120 - Southeast - Las Vegas, NV 89123	Las Vegas	NV	36.0512009	-115.171539	4	63	t	Beauty_and_Spas
-c-qfgM7OWavhLe1wwSR9Q	Backstage Salon & Spa	6442 S McClintock Dr - Tempe, AZ 85283	Tempe	AZ	33.3622971	-111.91124	5	5	t	Beauty_and_Spas
kV37euU3wV69qHncpimVtA	Downtown Tattoo	1106 Fremont St - Downtown - Las Vegas, NV 89101	Las Vegas	NV	36.1661263	-115.133522	5	64	t	Beauty_and_Spas
KEaaDaiP5tSm80NA00l11w	Miraculous Massage	3415 W Craig Rd - Ste 209 - North Las Vegas, NV 89032	North Las Vegas	NV	36.2389374	-115.18618	4	14	t	Beauty_and_Spas
QYquHLC1r7t4pFI4mpdQ0w	A Harmony Nail Spa	953 E Sahara Ave - Ste E-11A - Eastside - Las Vegas, NV 89104	Las Vegas	NV	36.142128	-115.142395	4	35	t	Beauty_and_Spas
EtijSxqheu_LHohSvKQfLA	Ken's Nails and Spa	4730 E Indian School Rd - Ste 126 - Phoenix, AZ 85018	Phoenix	AZ	33.4946823	-111.980278	4	113	t	Beauty_and_Spas
vIPNamLZH5dnIMFXzI9rUg	Kashmir Rock Spa	1601 E Bell Rd - Ste 200 - Phoenix, AZ 85022	Phoenix	AZ	33.6398163	-112.047089	3	24	t	Beauty_and_Spas
9VNJm4tGjxy88iqH0pXJxQ	Inizio Salon	4206 N Goldwater Blvd - Scottsdale, AZ 85251	Scottsdale	AZ	33.4967041	-111.930565	5	7	t	Beauty_and_Spas
5tsqcZEvZYTpqux7_IGHVw	Polished Nails & Spa	7575 S Rainbow Blvd - Ste 107 - Southwest - Las Vegas, NV 89139	Las Vegas	NV	36.0496712	-115.243851	4	204	t	Beauty_and_Spas
BMnG5WBW1UyyjrzTYbF0Tw	Best Buy	6950 Arroyo Crossing Pkwy - Spring Valley - Las Vegas, NV 89113	Las Vegas	NV	36.0643463	-115.243401	3	60	t	Shopping
YNH_ipgJX6DluTS46T8r9w	The Bee's Knees	2222 N 16th St - Phoenix, AZ 85006	Phoenix	AZ	33.4719429	-112.048035	5	14	t	Shopping
VbI_ryrGPdNRaDrYRJGMiA	Crepe Shack & Waffles	10345 S Eastern Ave - Ste 100 - Anthem - Henderson, NV 89052	Henderson	NV	36.0009079	-115.109253	5	230	t	Restaurants
Y2BXS2OOrlMSYfS5xdjtmw	Patisserie Manon	8751 W Charleston Blvd - Ste 110 - Westside - Las Vegas, NV 89117	Las Vegas	NV	36.1580276	-115.285797	5	313	t	Restaurants
zNzJkzZxPTeTbRIRfeU9_Q	Rise & Shine, a Steak & Egg Place	10690 Southern Highlands Pwy - Ste 105 - Southwest - Las Vegas, NV 89141	Las Vegas	NV	35.9953995	-115.206703	4	402	t	Restaurants
AnjC5W7LGM5tzGW0oVwDNg	Kitchen Switchin'	7118 N 7th St - Phoenix, AZ 85020	Phoenix	AZ	33.5405273	-112.065224	5	12	f	Shopping
tWEYt-sTRGHEaV8l27I14w	H&M	3500 Las Vegas Blvd S - The Strip - Las Vegas, NV 89109	Las Vegas	NV	36.1185608	-115.176537	4	122	t	Shopping
BqrTtox0JbG-P_DKBB5bBw	Holsteins Shakes and Buns	3708 Las Vegas Blvd S - The Strip - Las Vegas, NV 89109	Las Vegas	NV	36.109623	-115.17321	4	1523	t	Restaurants
npfVfumxVAkQNYpY1fSvew	Steak 'n Shake	9777 Las Vegas Blvd S - Southeast - Las Vegas, NV 89183	Las Vegas	NV	36.0113106	-115.174706	4	445	t	Restaurants
zt1TpTuJ6y9n551sw9TaEg	Wicked Spoon	The Cosmopolitan of Las Vegas - 3708 Las Vegas Blvd S - The Strip - Las Vegas, NV 89109	Las Vegas	NV	36.1098747	-115.175163	4	3408	t	Restaurants
cMvN1j-LK64zqmT4vnl8NA	China Poblano	3708 Las Vegas Blvd S - The Strip - Las Vegas, NV 89109	Las Vegas	NV	36.109623	-115.17321	3	735	t	Restaurants
eq6lQI039SBLC6sHm3idGA	Secret Pizza	The Cosmopolitan of Las Vegas - 3708 Las Vegas Blvd S - The Strip - Las Vegas, NV 89109	Las Vegas	NV	36.1115189	-115.17485	4	1830	t	Restaurants
MuIXnv7Oq7X3-4aEsp9dDA	Citizen Public House	7111 E 5th Ave - Ste E - Scottsdale, AZ 85251	Scottsdale	AZ	33.4982109	-111.927963	5	760	t	Restaurants
BdsVOlCc_eSVH2-PwZ7H7g	The Forum Shops	Caesars Palace Las Vegas Hotel & Casino - 3570 Las Vegas Boulevard South - The Strip - Las Vegas, NV 89109	Las Vegas	NV	36.1187134	-115.175034	4	495	t	Shopping
nZgYNbl1XlZyyKlISMoG6w	Sugar Factory American Brasserie	Paris Las Vegas Hotel - 3655 Las Vegas Blvd S - The Strip - Las Vegas, NV 89109	Las Vegas	NV	36.1120148	-115.172531	3	626	t	Restaurants
FURgKkRFtMK5yKbjYZVVwA	Windsor	5223 N Central Ave - Phoenix, AZ 85012	Phoenix	AZ	33.5136986	-112.07341	4	550	t	Restaurants
23sB_DG-bQO3luNlZ-vi4g	Flora Unique Florist	4032 N Miller Rd - Ste 106 - Scottsdale, AZ 85251	Scottsdale	AZ	33.4943619	-111.917496	5	34	t	Shopping
IRYj1b1-mlXqABVsl9SoqQ	Tacos El Gordo	3049 S Las Vegas Blvd - The Strip - Las Vegas, NV 89109	Las Vegas	NV	36.131443	-115.164886	5	1035	t	Restaurants
nXQEWHCNlOt4Z6XH98dwpg	Pottery Barn	15279 N Scottsdale Rd - Scottsdale, AZ 85260	Scottsdale	AZ	33.6251526	-111.92524	3	9	t	Shopping
Cd9wyN-tWM32jdtPYoq0_g	Perfect Hair and Makeup	8889 S Eastern Ave - Southeast - Las Vegas, NV 89123	Las Vegas	NV	36.0278091	-115.118546	5	26	t	Beauty_and_Spas
RyUIcbNgIjzTE01rguyXUg	Chic Nails	4290 E Indian School Rd - Phoenix, AZ 85018	Phoenix	AZ	33.494976	-111.989738	4	18	t	Beauty_and_Spas
BJ32TvfcVvlNKdjjtA5qgg	Natural Nails by Silva	7403 E 6th Ave - Ste 3 - Scottsdale, AZ 85251	Scottsdale	AZ	33.4987144	-111.92112	5	6	t	Beauty_and_Spas
Iac4FRO1pGHnAwJcAMUq8A	Par Exsalonce CityScape Salon & Spa	11 W Washington St - Ste 240 - Phoenix, AZ 85003	Phoenix	AZ	33.4520531	-112.077202	4	28	f	Beauty_and_Spas
Bm1OdFUtvf-PuWAKUyItaA	Muse Independent Styling	520 University Ave - Capitol - Madison, WI 53703	Madison	WI	43.0731964	-89.3943481	5	29	t	Beauty_and_Spas
-YEZDSLKjTZbGnsp0F7nyg	American Male	Rainbow Pavilon Shopping Center - 6070 S Rainbow Blvd, Ste 5 - Spring Valley - Las Vegas, NV 89118	Las Vegas	NV	36.0784302	-115.241905	4	34	t	Beauty_and_Spas
Db75Zr2zrKyiWzVUPkG2OQ	Best Foot Spa	4124 S Rainbow Blvd - Spring Valley - Las Vegas, NV 89103	Las Vegas	NV	36.1129875	-115.24189	5	208	t	Beauty_and_Spas
Y6YCdd7RrTXpGFoACkyGuw	Twins Barber Shop	3415 W Thunderbird Rd - Phoenix, AZ 85053	Phoenix	AZ	33.6107178	-112.132225	5	12	t	Beauty_and_Spas
qdDLtRi-OiZZKKSxyz_fzQ	Hair Artisans @ Sola Salons	170 S Green Valley Pkwy - Ste 100 - Studio 31 - Henderson, NV 89012	Henderson	NV	36.0219955	-115.082657	5	24	t	Beauty_and_Spas
ExmitXhX5exM6y6W9JXXQQ	JT Aesthetics	4131 N 24th St - Ste 217 - Phoenix, AZ 85016	Phoenix	AZ	33.4959717	-112.029755	5	26	t	Beauty_and_Spas
SDciNW-3TnC2ro8WzDrEvw	Arch Threading Studio	10530 Southern Highlands Pkwy - Unit 130 - Southwest - Las Vegas, NV 89141	Las Vegas	NV	35.9981384	-115.205627	4	11	t	Beauty_and_Spas
b1cpIWkBelVMrmcTUwGDsA	Harmony Salon and Spa	1725 E Warm Spring Rd - Southeast - Las Vegas, NV 89119	Las Vegas	NV	36.0572472	-115.128906	5	36	t	Beauty_and_Spas
A3UmvZpEIgegEmdFjCRo_w	Nail TK	7421 W Lake Mead Blvd - Ste 3 - Las Vegas, NV 89128	Las Vegas	NV	36.1959724	-115.254166	4	55	t	Beauty_and_Spas
ieYiud3trM-9e7E8YUhK0g	Bread and Butter	10940 S Eastern Ave - Ste 107 - Anthem - Henderson, NV 89052	Henderson	NV	35.9941101	-115.099854	4	334	f	Restaurants
puMcI6XOgAq7QOy0vGcv6A	Valley Estate Sale Company	702 W Camelback Rd - Phoenix, AZ 85013	Phoenix	AZ	33.5094719	-112.082664	4	8	t	Shopping
wNsmt1hF1uv3YvbwXZMAoQ	O.H.S.O. Eatery + nanoBrewery	4900 E Indian School Rd - Phoenix, AZ 85018	Phoenix	AZ	33.495018	-111.975899	4	463	t	Restaurants
kYjfdxTS-pb7rJwfzqw_AA	Sole Sports Running Zone	18583 N 59th Ave - Ste 112 - Glendale, AZ 85308	Glendale	AZ	33.6540375	-112.186249	5	12	t	Shopping
Vh1oWQcztg4by2q8GWrGEg	Patty's Closet	6659 Las Vegas Blvd - Ste B110 - Southeast - Las Vegas, NV 89119	Las Vegas	NV	36.0695496	-115.172256	4	10	t	Shopping
DuoUSE3x2ExjjkequBNhrA	Pearle Vision	6231 Mckee Rd - Suite C - Fitchburg, WI 53719	Fitchburg	WI	43.0156517	-89.4813004	5	4	t	Shopping
pPfQ73--Y_h5Or0aqDgEGA	BabyStacks Cafe	4135 S Buffalo Dr - Ste 101 - Spring Valley - Las Vegas, NV 89147	Las Vegas	NV	36.1136551	-115.261482	4	524	t	Restaurants
H_xynKoLMvqtudM90rKrCQ	Balenciaga	Crystals City Center - 3720 Las Vegas Blvd S, Ste 220 - The Strip - Las Vegas, NV 89109	Las Vegas	NV	36.1086884	-115.173172	5	5	t	Shopping
u7E7_VtKhGBbH9sMoIQCIw	Gun Garage	5155 Dean Martin Dr - Las Vegas, NV 89118	Las Vegas	NV	36.0957527	-115.181442	5	85	t	Shopping
mDdqifuTrfXAOfxiLMGu5Q	Gordon Ramsay Steak	Paris Las Vegas Hotel & Casino - 3655 Las Vegas Blvd South - The Strip - Las Vegas, NV 89109	Las Vegas	NV	36.11763	-115.174904	4	1230	t	Restaurants
BNww37a5p5aYE1i0_BYJxQ	The Orchard	1919 West Chandler Blvd - Chandler, AZ 85224	Chandler	AZ	33.3058128	-111.87439	5	8	t	Shopping
b-0bS82UE1q_Bv1IOV0tJA	Rainbow Gardens	4471 W Charleston Blvd - Westside - Las Vegas, NV 89102	Las Vegas	NV	36.1589775	-115.200645	4	4	t	Shopping
MzGatC-mzv9pIe1f6yhXFw	Walgreens	3717 Las Vegas Blvd S - Ste 100 - The Strip - Las Vegas, NV 89109	Las Vegas	NV	36.1091042	-115.172394	4	44	t	Shopping
zVe1protCqK2TkR8LpJtQA	Patty's Closet	6592 N Decatur Blvd - Ste 125 - Las Vegas, NV 89084	Las Vegas	NV	36.2999077	-115.141869	5	5	t	Shopping
8ZDpVhvAWyMQb5LkPizj8Q	Battlefield Vegas	2771 Industrial Rd - Las Vegas, NV 89109	Las Vegas	NV	36.1394539	-115.168198	5	74	t	Shopping
BHqiIqN-iBNS1QzGAo6c_Q	Walmart	14111 N Prasada Gateway Ave - Surprise, AZ 85388	Surprise	AZ	33.6116142	-112.421066	4	16	t	Shopping
ZP6qFq7LUh6Tr7WHPoOW6g	eat.	707 Carson Ave - Downtown - Las Vegas, NV 89101	Las Vegas	NV	36.1667213	-115.138939	4	650	t	Restaurants
sIyHTizqAiGu12XMLX3N3g	Bacchanal Buffet	Caesars Palace Las Vegas Hotel & Casino - 3570 Las Vegas Boulevard South - The Strip - Las Vegas, NV 89109	Las Vegas	NV	36.1162109	-115.174828	4	2369	t	Restaurants
kxDVLLS06L-5rtcQS0Yhuw	Modern On Melrose	4610 N 7th Ave - Phoenix, AZ 85013	Phoenix	AZ	33.504055	-112.082809	4	7	t	Shopping
xnmwzklOe8EkfDlnRQCPPA	Jehnuine Designs	Phoenix, AZ	Phoenix	AZ	33.4483757	-112.074036	5	4	t	Shopping
-llVVJ6nzq_Io2o-m3EOEQ	Diamond Kitchen & Bath	13636 N Tatum Blvd - Phoenix, AZ 85032	Phoenix	AZ	33.6108017	-111.979034	2	6	t	Shopping
4YEOIQmgklOpaS3cVFySDw	Elite Tanning	467 E Silverado Ranch Blvd - Southeast - Las Vegas, NV 89183	Las Vegas	NV	36.0125542	-115.153374	5	21	t	Beauty_and_Spas
GPjNTcCMGa_YYQv1CYPENA	Phoenix Salon by Matt Rose	9151 S Las Vegas Blvd - Ste 322 - Southeast - Las Vegas, NV 89123	Las Vegas	NV	36.0197906	-115.15036	5	19	t	Beauty_and_Spas
QygMZmPO8A6OaJYO2a0pnw	Studio C Hair Salon	37555 N Hum Rd - Carefree, AZ 85262	Carefree	AZ	33.825676	-111.923134	5	7	t	Beauty_and_Spas
q7MXrL3K5COL51o_bxDLDQ	Beautiful Skin and Nails	4131 N 24th St - Ste A201 - Phoenix, AZ 85016	Phoenix	AZ	33.5085564	-112.032402	5	26	t	Beauty_and_Spas
bjEG3BmwkHmBGISnVCIvEg	Kimberly The Pedicurist	Henderson, NV 89074	Henderson	NV	36.0713005	-115.056725	5	4	t	Beauty_and_Spas
SiNo08iNNiqV9ketg5CQGQ	Renu Skin Care	13634 E Williamsfield Rd - Gilbert, AZ 85295	Gilbert	AZ	33.3066711	-111.788399	5	12	t	Beauty_and_Spas
RroUdGop9iKwVOISl0KIeg	Highlights Nails & Spa	2025 N Pebble Creek Pkwy - Ste A09 - Goodyear, AZ 85395	Goodyear	AZ	33.4694557	-112.390045	4	27	f	Beauty_and_Spas
jtTG8I_Iu-4QMlZXpdc9Fg	Massage Envy Spa Desert Ridge	21001 N. Tatum Boulevard - Suite Z-1 - Phoenix, AZ 85050	Phoenix	AZ	33.6790276	-111.974731	4	19	t	Beauty_and_Spas
roymvpm55gNjDRf-es2PKg	Elan Nails & Spa	2101 S Decatur Blvd - Ste 7 - Westside - Las Vegas, NV 89102	Las Vegas	NV	36.1486588	-115.209816	4	91	t	Beauty_and_Spas
Zi-dpvV3879RgW_LeZ49uQ	CC Nail Spa	9550 S Eastern Ave. - Ste 150 - Southeast - Las Vegas, NV 89123	Las Vegas	NV	36.0146599	-115.117584	5	185	t	Beauty_and_Spas
8KSK12p77qHb4gvN6DAncg	The Polish Room	3622 W Pinnacle Peak Rd - Glendale, AZ 85308	Glendale	AZ	33.6983185	-112.140251	5	48	t	Beauty_and_Spas
n4kQBw7XX1tSJMPhM5SyAQ	Tanger Outlets	6800 N 95th Ave - Glendale, AZ 85305	Glendale	AZ	33.5343132	-112.264992	3	78	t	Shopping
ujkFN6kSrXVzq3epVeWmzQ	Record Room	4211 N Scottsdale Rd - Scottsdale, AZ 85251	Scottsdale	AZ	33.4972763	-111.925941	5	19	t	Shopping
CFcw-FSoImgmZBiXlzbdEA	Big Lots	350 W Lake Mead Pkwy - Henderson, NV 89015	Henderson	NV	36.0386124	-114.994698	4	5	t	Shopping
p0lGspE79cegxU_1xY22ww	DIRECTV	Phoenix, AZ 85001	Phoenix	AZ	33.4500008	-112.07	2	52	t	Shopping
aGbjLWzcrnEx2ZmMCFm3EA	Gordon Ramsay BurGR	Planet Hollywood - 3667 Las Vegas Boulevard South - The Strip - Las Vegas, NV 89109	Las Vegas	NV	36.1101074	-115.17234	4	1890	t	Restaurants
3ZnV5rMrxDWOCNziT3vPoQ	Costco	2850 Hoepker Rd - Sun Prairie, WI 53590	Sun Prairie	WI	43.1674767	-89.2734222	5	10	t	Shopping
sL4n5lhxqoZ5l0d8gwIPyA	North Mountain Brewing Co.	522 E Dunlap Ave - Phoenix, AZ 85020	Phoenix	AZ	33.5679207	-112.066399	4	142	t	Restaurants
e9Bg3IaFrFz-d_lbVM-GZw	Nevada Guns & Gear	237 N Stephanie St - Ste D - Henderson, NV 89074	Henderson	NV	36.0441933	-115.046638	5	11	t	Shopping
czwbmZktTUQ3Vhxgq1bnPQ	The Find, LLC	3170 E Sunset Rd - Southeast - Las Vegas, NV 89120	Las Vegas	NV	36.0723228	-115.105743	5	10	t	Shopping
DnRlgVMRC5XI7urv1A35_Q	Stripside Comics and Sportscards	9620 S Las Vegas Blvd - Southeast - Las Vegas, NV 89123	Las Vegas	NV	36.0148811	-115.171471	4	11	t	Shopping
1vFDFWDrlVSDEcuLTUD3oQ	Phoenix Premium Outlets	4976 Premium Outlets Way - Chandler, AZ 85226	Chandler	AZ	33.2861595	-111.973579	4	62	t	Shopping
jDdRxo7Krsl1qfxhkocL4w	Vape Escapes	4667 E Cactus Rd - Phoenix, AZ 85032	Phoenix	AZ	33.5988159	-111.981712	5	27	t	Shopping
3OB5gQqibKGTzx9R1w7wKQ	SkinnyFATS	6261 Dean Martin Dr - Las Vegas, NV 89118	Las Vegas	NV	36.0775261	-115.181366	5	394	t	Restaurants
notMxQXE3BaBAgiD-o1jgg	Joyride Taco House	302 N Gilbert Rd - Ste 101 - Gilbert, AZ 85234	Gilbert	AZ	33.3549538	-111.789726	4	279	t	Restaurants
DC9Gr3z2LHtlqoCG2-fwKQ	Vape Distrct	1775 E Tropicana Blvd - Ste 16 - Southeast - Las Vegas, NV 89119	Las Vegas	NV	36.0999603	-115.128563	5	14	t	Shopping
