business_id	day	open time	close time
DO3Gk17RyJVW7zYMCtYPnw	Friday	11:00:00	14:30:00
DO3Gk17RyJVW7zYMCtYPnw	Sunday	17:00:00	23:00:00
Hdi7jkB7pHiM1nyPHcqSdw	Saturday	10:00:00	21:00:00
Hdi7jkB7pHiM1nyPHcqSdw	Thursday	10:00:00	21:00:00
Hdi7jkB7pHiM1nyPHcqSdw	Monday	10:00:00	21:00:00
Hdi7jkB7pHiM1nyPHcqSdw	Tuesday	10:00:00	21:00:00
Hdi7jkB7pHiM1nyPHcqSdw	Wednesday	10:00:00	21:00:00
Hdi7jkB7pHiM1nyPHcqSdw	Friday	10:00:00	21:00:00
Hdi7jkB7pHiM1nyPHcqSdw	Sunday	11:00:00	18:00:00
YacTpiq0ZptFcXD7I-kdGA	Saturday	11:30:00	14:00:00
YacTpiq0ZptFcXD7I-kdGA	Thursday	11:30:00	14:00:00
YacTpiq0ZptFcXD7I-kdGA	Monday	11:30:00	14:00:00
YacTpiq0ZptFcXD7I-kdGA	Tuesday	11:30:00	14:00:00
YacTpiq0ZptFcXD7I-kdGA	Wednesday	11:30:00	14:00:00
YacTpiq0ZptFcXD7I-kdGA	Friday	11:30:00	14:00:00
YacTpiq0ZptFcXD7I-kdGA	Sunday	11:30:00	14:00:00
5IWu0xhlZEopvIz3w7o_3w	Saturday	11:30:00	23:00:00
5IWu0xhlZEopvIz3w7o_3w	Thursday	11:30:00	23:00:00
5IWu0xhlZEopvIz3w7o_3w	Monday	11:30:00	23:00:00
5IWu0xhlZEopvIz3w7o_3w	Tuesday	11:30:00	23:00:00
5IWu0xhlZEopvIz3w7o_3w	Wednesday	11:30:00	23:00:00
5IWu0xhlZEopvIz3w7o_3w	Friday	11:30:00	23:00:00
5IWu0xhlZEopvIz3w7o_3w	Sunday	11:30:00	23:00:00
4bEjOyTaDG24SY5TxsaUNQ	Saturday	07:00:00	00:00:00
4bEjOyTaDG24SY5TxsaUNQ	Thursday	07:00:00	23:00:00
4bEjOyTaDG24SY5TxsaUNQ	Monday	07:00:00	23:00:00
4bEjOyTaDG24SY5TxsaUNQ	Tuesday	07:00:00	23:00:00
4bEjOyTaDG24SY5TxsaUNQ	Wednesday	07:00:00	23:00:00
4bEjOyTaDG24SY5TxsaUNQ	Friday	07:00:00	00:00:00
4bEjOyTaDG24SY5TxsaUNQ	Sunday	07:00:00	23:00:00
SsTxjxo8qvqBMvan1rzNzg	Saturday	00:00:00	00:00:00
SsTxjxo8qvqBMvan1rzNzg	Thursday	00:00:00	00:00:00
SsTxjxo8qvqBMvan1rzNzg	Monday	00:00:00	00:00:00
SsTxjxo8qvqBMvan1rzNzg	Tuesday	00:00:00	00:00:00
SsTxjxo8qvqBMvan1rzNzg	Wednesday	00:00:00	00:00:00
SsTxjxo8qvqBMvan1rzNzg	Friday	00:00:00	00:00:00
SsTxjxo8qvqBMvan1rzNzg	Sunday	00:00:00	00:00:00
HbUQ_3dlm3uCacmhTEMnuA	Saturday	17:30:00	22:30:00
HbUQ_3dlm3uCacmhTEMnuA	Thursday	17:30:00	22:00:00
HbUQ_3dlm3uCacmhTEMnuA	Monday	17:30:00	22:00:00
HbUQ_3dlm3uCacmhTEMnuA	Tuesday	17:30:00	22:00:00
HbUQ_3dlm3uCacmhTEMnuA	Wednesday	17:30:00	22:00:00
HbUQ_3dlm3uCacmhTEMnuA	Friday	17:30:00	22:30:00
HbUQ_3dlm3uCacmhTEMnuA	Sunday	17:30:00	22:00:00
tFU2Js_nbIZOrnKfYJYBBg	Saturday	08:00:00	14:00:00
tFU2Js_nbIZOrnKfYJYBBg	Thursday	17:00:00	22:00:00
tFU2Js_nbIZOrnKfYJYBBg	Monday	17:00:00	22:00:00
tFU2Js_nbIZOrnKfYJYBBg	Tuesday	17:00:00	22:00:00
tFU2Js_nbIZOrnKfYJYBBg	Wednesday	17:00:00	22:00:00
tFU2Js_nbIZOrnKfYJYBBg	Friday	17:00:00	22:00:00
tFU2Js_nbIZOrnKfYJYBBg	Sunday	08:00:00	14:00:00
KjymOs12Mpy0Kd54b7T9MA	Saturday	11:00:00	22:30:00
KjymOs12Mpy0Kd54b7T9MA	Thursday	11:00:00	22:30:00
KjymOs12Mpy0Kd54b7T9MA	Monday	11:00:00	22:30:00
KjymOs12Mpy0Kd54b7T9MA	Tuesday	11:00:00	22:30:00
KjymOs12Mpy0Kd54b7T9MA	Wednesday	11:00:00	22:30:00
KjymOs12Mpy0Kd54b7T9MA	Friday	11:00:00	22:30:00
KjymOs12Mpy0Kd54b7T9MA	Sunday	11:00:00	22:30:00
fkacCsAiwXYQzdlaQZm0Gg	Saturday	09:00:00	21:00:00
fkacCsAiwXYQzdlaQZm0Gg	Thursday	09:00:00	21:00:00
fkacCsAiwXYQzdlaQZm0Gg	Monday	09:00:00	21:00:00
fkacCsAiwXYQzdlaQZm0Gg	Tuesday	09:00:00	21:00:00
fkacCsAiwXYQzdlaQZm0Gg	Wednesday	09:00:00	21:00:00
fkacCsAiwXYQzdlaQZm0Gg	Friday	09:00:00	21:00:00
fkacCsAiwXYQzdlaQZm0Gg	Sunday	09:00:00	20:00:00
WhBxWYRj6rycigYqdXY9cA	Saturday	11:00:00	02:30:00
WhBxWYRj6rycigYqdXY9cA	Thursday	11:00:00	02:00:00
WhBxWYRj6rycigYqdXY9cA	Monday	11:00:00	02:00:00
WhBxWYRj6rycigYqdXY9cA	Tuesday	11:00:00	02:00:00
WhBxWYRj6rycigYqdXY9cA	Wednesday	11:00:00	02:00:00
WhBxWYRj6rycigYqdXY9cA	Friday	11:00:00	02:30:00
WhBxWYRj6rycigYqdXY9cA	Sunday	10:00:00	02:00:00
Zx8_4zKdDBSO3qGrkukBIA	Saturday	11:00:00	21:00:00
Zx8_4zKdDBSO3qGrkukBIA	Thursday	11:00:00	21:00:00
Zx8_4zKdDBSO3qGrkukBIA	Monday	11:00:00	21:00:00
Zx8_4zKdDBSO3qGrkukBIA	Tuesday	11:00:00	21:00:00
Zx8_4zKdDBSO3qGrkukBIA	Wednesday	11:00:00	21:00:00
Zx8_4zKdDBSO3qGrkukBIA	Friday	11:00:00	21:00:00
Zx8_4zKdDBSO3qGrkukBIA	Sunday	11:00:00	21:00:00
CZjcFdvJhksq9dy58NVEzw	Saturday	07:00:00	22:00:00
CZjcFdvJhksq9dy58NVEzw	Thursday	07:00:00	22:00:00
CZjcFdvJhksq9dy58NVEzw	Monday	07:00:00	22:00:00
CZjcFdvJhksq9dy58NVEzw	Tuesday	07:00:00	22:00:00
CZjcFdvJhksq9dy58NVEzw	Wednesday	07:00:00	22:00:00
CZjcFdvJhksq9dy58NVEzw	Friday	07:00:00	22:00:00
CZjcFdvJhksq9dy58NVEzw	Sunday	07:00:00	22:00:00
SLyacGZuMUKqrQJEooSkjw	Saturday	10:00:00	23:00:00
SLyacGZuMUKqrQJEooSkjw	Thursday	11:00:00	23:00:00
SLyacGZuMUKqrQJEooSkjw	Monday	11:00:00	23:00:00
SLyacGZuMUKqrQJEooSkjw	Tuesday	11:00:00	23:00:00
SLyacGZuMUKqrQJEooSkjw	Wednesday	11:00:00	23:00:00
SLyacGZuMUKqrQJEooSkjw	Friday	11:00:00	23:00:00
SLyacGZuMUKqrQJEooSkjw	Sunday	10:00:00	23:00:00
-5RN56jH78MV2oquLV_G8g	Saturday	17:30:00	21:30:00
-5RN56jH78MV2oquLV_G8g	Thursday	17:30:00	21:30:00
-5RN56jH78MV2oquLV_G8g	Monday	17:30:00	21:30:00
-5RN56jH78MV2oquLV_G8g	Wednesday	17:30:00	21:30:00
-5RN56jH78MV2oquLV_G8g	Friday	17:30:00	21:30:00
-5RN56jH78MV2oquLV_G8g	Sunday	17:30:00	21:30:00
jOuERtVf7QePnK9ZcdH5XA	Saturday	00:00:00	00:00:00
jOuERtVf7QePnK9ZcdH5XA	Thursday	00:00:00	00:00:00
jOuERtVf7QePnK9ZcdH5XA	Monday	00:00:00	00:00:00
jOuERtVf7QePnK9ZcdH5XA	Tuesday	00:00:00	00:00:00
jOuERtVf7QePnK9ZcdH5XA	Wednesday	00:00:00	00:00:00
jOuERtVf7QePnK9ZcdH5XA	Friday	00:00:00	00:00:00
jOuERtVf7QePnK9ZcdH5XA	Sunday	00:00:00	00:00:00
M2SjLXsuAy5RNKwxaA5E1g	Saturday	07:00:00	00:00:00
M2SjLXsuAy5RNKwxaA5E1g	Thursday	07:00:00	00:00:00
M2SjLXsuAy5RNKwxaA5E1g	Monday	07:00:00	00:00:00
M2SjLXsuAy5RNKwxaA5E1g	Tuesday	07:00:00	00:00:00
M2SjLXsuAy5RNKwxaA5E1g	Wednesday	07:00:00	00:00:00
M2SjLXsuAy5RNKwxaA5E1g	Friday	07:00:00	00:00:00
M2SjLXsuAy5RNKwxaA5E1g	Sunday	07:00:00	00:00:00
V1nEpIRmEa1768oj_tuxeQ	Saturday	11:00:00	23:00:00
V1nEpIRmEa1768oj_tuxeQ	Thursday	11:00:00	22:00:00
V1nEpIRmEa1768oj_tuxeQ	Monday	11:00:00	21:00:00
V1nEpIRmEa1768oj_tuxeQ	Tuesday	11:00:00	22:00:00
V1nEpIRmEa1768oj_tuxeQ	Wednesday	11:00:00	22:00:00
V1nEpIRmEa1768oj_tuxeQ	Friday	11:00:00	23:00:00
V1nEpIRmEa1768oj_tuxeQ	Sunday	11:00:00	16:00:00
EWMwV5V9BxNs_U6nNVMeqw	Saturday	10:00:00	01:00:00
EWMwV5V9BxNs_U6nNVMeqw	Thursday	11:00:00	00:00:00
EWMwV5V9BxNs_U6nNVMeqw	Monday	11:00:00	00:00:00
EWMwV5V9BxNs_U6nNVMeqw	Tuesday	11:00:00	00:00:00
EWMwV5V9BxNs_U6nNVMeqw	Wednesday	11:00:00	00:00:00
EWMwV5V9BxNs_U6nNVMeqw	Friday	11:00:00	01:00:00
EWMwV5V9BxNs_U6nNVMeqw	Sunday	10:00:00	00:00:00
iXA8Y2bzvZo8MjALfZxrIg	Saturday	11:00:00	02:00:00
iXA8Y2bzvZo8MjALfZxrIg	Thursday	11:00:00	02:00:00
iXA8Y2bzvZo8MjALfZxrIg	Monday	11:00:00	02:00:00
iXA8Y2bzvZo8MjALfZxrIg	Tuesday	11:00:00	02:00:00
iXA8Y2bzvZo8MjALfZxrIg	Wednesday	11:00:00	02:00:00
iXA8Y2bzvZo8MjALfZxrIg	Friday	11:00:00	02:00:00
iXA8Y2bzvZo8MjALfZxrIg	Sunday	11:00:00	02:00:00
YNQgak-ZLtYJQxlDwN-qIg	Saturday	08:00:00	22:30:00
YNQgak-ZLtYJQxlDwN-qIg	Thursday	08:00:00	22:00:00
YNQgak-ZLtYJQxlDwN-qIg	Monday	08:00:00	22:00:00
YNQgak-ZLtYJQxlDwN-qIg	Tuesday	08:00:00	22:00:00
YNQgak-ZLtYJQxlDwN-qIg	Wednesday	08:00:00	22:00:00
YNQgak-ZLtYJQxlDwN-qIg	Friday	08:00:00	22:30:00
YNQgak-ZLtYJQxlDwN-qIg	Sunday	08:00:00	22:00:00
-2n-OHbbwIv3SY8RP9bgTQ	Saturday	11:00:00	23:00:00
-2n-OHbbwIv3SY8RP9bgTQ	Thursday	11:00:00	22:00:00
-2n-OHbbwIv3SY8RP9bgTQ	Monday	11:00:00	22:00:00
-2n-OHbbwIv3SY8RP9bgTQ	Tuesday	11:00:00	22:00:00
-2n-OHbbwIv3SY8RP9bgTQ	Wednesday	11:00:00	22:00:00
-2n-OHbbwIv3SY8RP9bgTQ	Friday	11:00:00	22:00:00
-2n-OHbbwIv3SY8RP9bgTQ	Sunday	11:00:00	23:00:00
ngNvH4sxnH9aMukTZ67R_Q	Saturday	08:00:00	22:00:00
ngNvH4sxnH9aMukTZ67R_Q	Thursday	11:00:00	22:00:00
ngNvH4sxnH9aMukTZ67R_Q	Monday	11:00:00	22:00:00
ngNvH4sxnH9aMukTZ67R_Q	Tuesday	11:00:00	22:00:00
ngNvH4sxnH9aMukTZ67R_Q	Wednesday	11:00:00	22:00:00
ngNvH4sxnH9aMukTZ67R_Q	Friday	11:00:00	22:00:00
ngNvH4sxnH9aMukTZ67R_Q	Sunday	08:00:00	22:00:00
rBPQuQgTcMtUq5-RYhY2uQ	Saturday	07:00:00	22:00:00
rBPQuQgTcMtUq5-RYhY2uQ	Thursday	07:00:00	22:00:00
rBPQuQgTcMtUq5-RYhY2uQ	Monday	07:00:00	22:00:00
rBPQuQgTcMtUq5-RYhY2uQ	Tuesday	07:00:00	22:00:00
rBPQuQgTcMtUq5-RYhY2uQ	Wednesday	07:00:00	22:00:00
rBPQuQgTcMtUq5-RYhY2uQ	Friday	07:00:00	22:00:00
rBPQuQgTcMtUq5-RYhY2uQ	Sunday	07:00:00	22:00:00
5FLRsYrT6w2VSDvQDhphXg	Saturday	17:30:00	22:30:00
5FLRsYrT6w2VSDvQDhphXg	Thursday	17:30:00	22:00:00
5FLRsYrT6w2VSDvQDhphXg	Monday	17:30:00	22:00:00
5FLRsYrT6w2VSDvQDhphXg	Tuesday	17:30:00	22:00:00
5FLRsYrT6w2VSDvQDhphXg	Wednesday	17:30:00	22:00:00
5FLRsYrT6w2VSDvQDhphXg	Friday	17:30:00	22:30:00
5FLRsYrT6w2VSDvQDhphXg	Sunday	17:30:00	22:00:00
N50HceZf1595UtU867u4uQ	Saturday	11:00:00	22:30:00
N50HceZf1595UtU867u4uQ	Thursday	11:00:00	22:30:00
N50HceZf1595UtU867u4uQ	Monday	11:00:00	22:30:00
N50HceZf1595UtU867u4uQ	Tuesday	11:00:00	22:30:00
N50HceZf1595UtU867u4uQ	Wednesday	11:00:00	22:30:00
N50HceZf1595UtU867u4uQ	Friday	11:00:00	22:30:00
N50HceZf1595UtU867u4uQ	Sunday	11:00:00	22:30:00
M-vOSYnyuaE2TsFJF0uMbQ	Saturday	11:00:00	23:00:00
M-vOSYnyuaE2TsFJF0uMbQ	Thursday	11:00:00	22:00:00
M-vOSYnyuaE2TsFJF0uMbQ	Monday	11:00:00	22:00:00
M-vOSYnyuaE2TsFJF0uMbQ	Tuesday	11:00:00	22:00:00
M-vOSYnyuaE2TsFJF0uMbQ	Wednesday	11:00:00	22:00:00
M-vOSYnyuaE2TsFJF0uMbQ	Friday	11:00:00	23:00:00
M-vOSYnyuaE2TsFJF0uMbQ	Sunday	11:00:00	22:00:00
rmiK8V7l7NgEJSHJT-zWQQ	Saturday	09:00:00	21:00:00
rmiK8V7l7NgEJSHJT-zWQQ	Thursday	09:00:00	21:00:00
rmiK8V7l7NgEJSHJT-zWQQ	Monday	09:00:00	21:00:00
rmiK8V7l7NgEJSHJT-zWQQ	Tuesday	09:00:00	21:00:00
rmiK8V7l7NgEJSHJT-zWQQ	Wednesday	09:00:00	21:00:00
rmiK8V7l7NgEJSHJT-zWQQ	Friday	09:00:00	21:00:00
rmiK8V7l7NgEJSHJT-zWQQ	Sunday	09:00:00	20:00:00
J4qLz0nGzCTMf6-kf_SiQg	Saturday	05:00:00	05:00:00
J4qLz0nGzCTMf6-kf_SiQg	Thursday	05:00:00	05:00:00
J4qLz0nGzCTMf6-kf_SiQg	Monday	05:00:00	05:00:00
J4qLz0nGzCTMf6-kf_SiQg	Tuesday	05:00:00	05:00:00
J4qLz0nGzCTMf6-kf_SiQg	Wednesday	05:00:00	05:00:00
J4qLz0nGzCTMf6-kf_SiQg	Friday	05:00:00	05:00:00
J4qLz0nGzCTMf6-kf_SiQg	Sunday	05:00:00	05:00:00
xLCbkTYQaP-nij6mEfaw7A	Saturday	09:00:00	22:00:00
xLCbkTYQaP-nij6mEfaw7A	Thursday	09:00:00	22:00:00
xLCbkTYQaP-nij6mEfaw7A	Monday	09:00:00	22:00:00
xLCbkTYQaP-nij6mEfaw7A	Tuesday	09:00:00	22:00:00
xLCbkTYQaP-nij6mEfaw7A	Wednesday	09:00:00	22:00:00
xLCbkTYQaP-nij6mEfaw7A	Friday	09:00:00	22:00:00
xLCbkTYQaP-nij6mEfaw7A	Sunday	09:00:00	22:00:00
1yx2zLskVTe5WQdYjL2Apw	Saturday	06:00:00	15:00:00
1yx2zLskVTe5WQdYjL2Apw	Thursday	06:00:00	15:00:00
1yx2zLskVTe5WQdYjL2Apw	Monday	06:00:00	15:00:00
1yx2zLskVTe5WQdYjL2Apw	Tuesday	06:00:00	15:00:00
1yx2zLskVTe5WQdYjL2Apw	Wednesday	06:00:00	15:00:00
1yx2zLskVTe5WQdYjL2Apw	Friday	06:00:00	15:00:00
1yx2zLskVTe5WQdYjL2Apw	Sunday	06:00:00	15:00:00
qUEUAGqhkZeq7hwf5-yVGA	Saturday	09:00:00	19:00:00
qUEUAGqhkZeq7hwf5-yVGA	Thursday	09:00:00	19:00:00
qUEUAGqhkZeq7hwf5-yVGA	Monday	09:00:00	18:00:00
qUEUAGqhkZeq7hwf5-yVGA	Tuesday	09:00:00	18:00:00
qUEUAGqhkZeq7hwf5-yVGA	Wednesday	09:00:00	19:00:00
qUEUAGqhkZeq7hwf5-yVGA	Friday	09:00:00	19:00:00
qUEUAGqhkZeq7hwf5-yVGA	Sunday	09:00:00	18:00:00
rZbHg4ACfN3iShdsT47WKQ	Saturday	11:00:00	22:00:00
rZbHg4ACfN3iShdsT47WKQ	Thursday	11:00:00	22:00:00
rZbHg4ACfN3iShdsT47WKQ	Monday	11:00:00	21:00:00
rZbHg4ACfN3iShdsT47WKQ	Tuesday	11:00:00	22:00:00
rZbHg4ACfN3iShdsT47WKQ	Wednesday	11:00:00	22:00:00
rZbHg4ACfN3iShdsT47WKQ	Friday	11:00:00	22:00:00
rZbHg4ACfN3iShdsT47WKQ	Sunday	11:00:00	21:00:00
5y88Y-RbndE0QNwQMeScew	Saturday	10:00:00	22:00:00
5y88Y-RbndE0QNwQMeScew	Thursday	10:00:00	21:00:00
5y88Y-RbndE0QNwQMeScew	Monday	10:00:00	21:00:00
5y88Y-RbndE0QNwQMeScew	Tuesday	10:00:00	21:00:00
5y88Y-RbndE0QNwQMeScew	Wednesday	10:00:00	21:00:00
5y88Y-RbndE0QNwQMeScew	Friday	10:00:00	22:00:00
5y88Y-RbndE0QNwQMeScew	Sunday	11:00:00	18:00:00
WUZxVr_CaRqEQgzvyeK5tw	Saturday	10:00:00	21:00:00
WUZxVr_CaRqEQgzvyeK5tw	Thursday	10:00:00	21:00:00
WUZxVr_CaRqEQgzvyeK5tw	Monday	10:00:00	21:00:00
WUZxVr_CaRqEQgzvyeK5tw	Tuesday	10:00:00	21:00:00
WUZxVr_CaRqEQgzvyeK5tw	Wednesday	10:00:00	21:00:00
WUZxVr_CaRqEQgzvyeK5tw	Friday	10:00:00	21:00:00
WUZxVr_CaRqEQgzvyeK5tw	Sunday	10:00:00	19:00:00
c12WDNrP2wyQgbnEYDdxCw	Saturday	16:00:00	21:30:00
c12WDNrP2wyQgbnEYDdxCw	Thursday	16:00:00	21:30:00
c12WDNrP2wyQgbnEYDdxCw	Monday	16:00:00	21:30:00
c12WDNrP2wyQgbnEYDdxCw	Tuesday	16:00:00	21:30:00
c12WDNrP2wyQgbnEYDdxCw	Wednesday	16:00:00	21:30:00
c12WDNrP2wyQgbnEYDdxCw	Friday	16:00:00	21:30:00
c12WDNrP2wyQgbnEYDdxCw	Sunday	16:00:00	21:30:00
tI3J5jomrBs--n7r92186g	Saturday	10:00:00	15:00:00
tI3J5jomrBs--n7r92186g	Thursday	17:00:00	03:00:00
tI3J5jomrBs--n7r92186g	Monday	10:00:00	15:00:00
tI3J5jomrBs--n7r92186g	Tuesday	10:00:00	15:00:00
tI3J5jomrBs--n7r92186g	Wednesday	17:00:00	03:00:00
tI3J5jomrBs--n7r92186g	Friday	10:00:00	15:00:00
tI3J5jomrBs--n7r92186g	Sunday	10:00:00	15:00:00
GwSdGrvaXi4BdXNSWKn-EA	Saturday	09:00:00	21:00:00
GwSdGrvaXi4BdXNSWKn-EA	Thursday	10:00:00	21:00:00
GwSdGrvaXi4BdXNSWKn-EA	Monday	10:00:00	21:00:00
GwSdGrvaXi4BdXNSWKn-EA	Tuesday	10:00:00	21:00:00
GwSdGrvaXi4BdXNSWKn-EA	Wednesday	10:00:00	21:00:00
GwSdGrvaXi4BdXNSWKn-EA	Friday	10:00:00	21:00:00
GwSdGrvaXi4BdXNSWKn-EA	Sunday	10:00:00	18:00:00
tn5SXZvWiT-uVsjXLGSrww	Saturday	15:30:00	21:30:00
tn5SXZvWiT-uVsjXLGSrww	Thursday	15:30:00	21:30:00
tn5SXZvWiT-uVsjXLGSrww	Monday	15:30:00	21:30:00
tn5SXZvWiT-uVsjXLGSrww	Tuesday	15:30:00	21:30:00
tn5SXZvWiT-uVsjXLGSrww	Wednesday	15:30:00	21:30:00
tn5SXZvWiT-uVsjXLGSrww	Friday	15:30:00	21:30:00
tn5SXZvWiT-uVsjXLGSrww	Sunday	15:30:00	21:30:00
ehMlRCtT0-VFfSMOR2NrvA	Saturday	09:00:00	19:00:00
ehMlRCtT0-VFfSMOR2NrvA	Thursday	09:00:00	21:00:00
ehMlRCtT0-VFfSMOR2NrvA	Monday	09:00:00	21:00:00
ehMlRCtT0-VFfSMOR2NrvA	Tuesday	09:00:00	21:00:00
ehMlRCtT0-VFfSMOR2NrvA	Wednesday	09:00:00	21:00:00
ehMlRCtT0-VFfSMOR2NrvA	Friday	09:00:00	21:00:00
ehMlRCtT0-VFfSMOR2NrvA	Sunday	09:30:00	18:00:00
xfwRO04KbAPw_zRotCfWQQ	Saturday	07:30:00	22:00:00
xfwRO04KbAPw_zRotCfWQQ	Thursday	07:30:00	21:00:00
xfwRO04KbAPw_zRotCfWQQ	Monday	07:30:00	21:00:00
xfwRO04KbAPw_zRotCfWQQ	Tuesday	07:30:00	21:00:00
xfwRO04KbAPw_zRotCfWQQ	Wednesday	07:30:00	21:00:00
xfwRO04KbAPw_zRotCfWQQ	Friday	07:30:00	22:00:00
xfwRO04KbAPw_zRotCfWQQ	Sunday	07:30:00	21:00:00
9Bnc9YP0n5cR57xkP6fQmQ	Saturday	11:00:00	23:00:00
9Bnc9YP0n5cR57xkP6fQmQ	Thursday	11:00:00	23:00:00
9Bnc9YP0n5cR57xkP6fQmQ	Monday	11:00:00	23:00:00
9Bnc9YP0n5cR57xkP6fQmQ	Tuesday	11:00:00	23:00:00
9Bnc9YP0n5cR57xkP6fQmQ	Wednesday	11:00:00	23:00:00
9Bnc9YP0n5cR57xkP6fQmQ	Friday	11:00:00	23:00:00
9Bnc9YP0n5cR57xkP6fQmQ	Sunday	11:00:00	23:00:00
gGeVLZ9j_wAYKbaqgnKSJA	Saturday	17:00:00	01:00:00
gGeVLZ9j_wAYKbaqgnKSJA	Thursday	17:00:00	00:00:00
gGeVLZ9j_wAYKbaqgnKSJA	Monday	17:00:00	00:00:00
gGeVLZ9j_wAYKbaqgnKSJA	Tuesday	17:00:00	00:00:00
gGeVLZ9j_wAYKbaqgnKSJA	Wednesday	17:00:00	00:00:00
gGeVLZ9j_wAYKbaqgnKSJA	Friday	17:00:00	01:00:00
gGeVLZ9j_wAYKbaqgnKSJA	Sunday	17:00:00	00:00:00
QB1dMlATwesPf6rrJGLQww	Saturday	11:00:00	21:00:00
QB1dMlATwesPf6rrJGLQww	Thursday	11:00:00	21:00:00
QB1dMlATwesPf6rrJGLQww	Monday	11:00:00	21:00:00
QB1dMlATwesPf6rrJGLQww	Tuesday	11:00:00	21:00:00
QB1dMlATwesPf6rrJGLQww	Wednesday	11:00:00	21:00:00
QB1dMlATwesPf6rrJGLQww	Friday	11:00:00	21:00:00
QB1dMlATwesPf6rrJGLQww	Sunday	11:00:00	18:00:00
FTV78oT5bgaH1lYSEZVEzA	Saturday	09:00:00	20:00:00
FTV78oT5bgaH1lYSEZVEzA	Thursday	09:00:00	20:00:00
FTV78oT5bgaH1lYSEZVEzA	Monday	09:00:00	20:00:00
FTV78oT5bgaH1lYSEZVEzA	Tuesday	09:00:00	20:00:00
FTV78oT5bgaH1lYSEZVEzA	Wednesday	09:00:00	20:00:00
FTV78oT5bgaH1lYSEZVEzA	Friday	09:00:00	20:00:00
WFDxa8r0sT2ZnehYTyT1LQ	Saturday	06:00:00	06:00:00
WFDxa8r0sT2ZnehYTyT1LQ	Thursday	06:00:00	06:00:00
WFDxa8r0sT2ZnehYTyT1LQ	Monday	06:00:00	06:00:00
WFDxa8r0sT2ZnehYTyT1LQ	Tuesday	06:00:00	06:00:00
WFDxa8r0sT2ZnehYTyT1LQ	Wednesday	06:00:00	06:00:00
WFDxa8r0sT2ZnehYTyT1LQ	Friday	06:00:00	06:00:00
WFDxa8r0sT2ZnehYTyT1LQ	Sunday	06:00:00	06:00:00
NK-8zniVfA21IQoQCynrDg	Saturday	00:00:00	00:00:00
NK-8zniVfA21IQoQCynrDg	Thursday	00:00:00	00:00:00
NK-8zniVfA21IQoQCynrDg	Monday	00:00:00	00:00:00
NK-8zniVfA21IQoQCynrDg	Tuesday	00:00:00	00:00:00
NK-8zniVfA21IQoQCynrDg	Wednesday	00:00:00	00:00:00
NK-8zniVfA21IQoQCynrDg	Friday	00:00:00	00:00:00
NK-8zniVfA21IQoQCynrDg	Sunday	00:00:00	00:00:00
8ZwO9VuLDWJOXmtAdc7LXQ	Saturday	00:00:00	00:00:00
8ZwO9VuLDWJOXmtAdc7LXQ	Thursday	00:00:00	00:00:00
8ZwO9VuLDWJOXmtAdc7LXQ	Monday	00:00:00	00:00:00
8ZwO9VuLDWJOXmtAdc7LXQ	Tuesday	00:00:00	00:00:00
8ZwO9VuLDWJOXmtAdc7LXQ	Wednesday	00:00:00	00:00:00
8ZwO9VuLDWJOXmtAdc7LXQ	Friday	00:00:00	00:00:00
8ZwO9VuLDWJOXmtAdc7LXQ	Sunday	00:00:00	00:00:00
AumuGuTg3HqvtwbLPi-ZCg	Saturday	12:00:00	23:00:00
AumuGuTg3HqvtwbLPi-ZCg	Thursday	11:00:00	23:00:00
AumuGuTg3HqvtwbLPi-ZCg	Monday	11:00:00	23:00:00
AumuGuTg3HqvtwbLPi-ZCg	Tuesday	11:00:00	23:00:00
AumuGuTg3HqvtwbLPi-ZCg	Wednesday	11:00:00	23:00:00
AumuGuTg3HqvtwbLPi-ZCg	Friday	11:00:00	23:00:00
AumuGuTg3HqvtwbLPi-ZCg	Sunday	12:00:00	23:00:00
8zL3V6rmFKBess3bxPLAoQ	Saturday	15:00:00	21:00:00
8zL3V6rmFKBess3bxPLAoQ	Thursday	07:00:00	21:00:00
8zL3V6rmFKBess3bxPLAoQ	Monday	07:00:00	21:00:00
8zL3V6rmFKBess3bxPLAoQ	Tuesday	07:00:00	21:00:00
8zL3V6rmFKBess3bxPLAoQ	Wednesday	07:00:00	21:00:00
8zL3V6rmFKBess3bxPLAoQ	Friday	07:00:00	21:00:00
8zL3V6rmFKBess3bxPLAoQ	Sunday	15:00:00	21:00:00
Gn7bMxhZgY0bivsthvJWJQ	Saturday	07:00:00	21:45:00
Gn7bMxhZgY0bivsthvJWJQ	Thursday	07:00:00	21:45:00
Gn7bMxhZgY0bivsthvJWJQ	Monday	07:00:00	21:45:00
Gn7bMxhZgY0bivsthvJWJQ	Tuesday	07:00:00	21:45:00
Gn7bMxhZgY0bivsthvJWJQ	Wednesday	07:00:00	21:45:00
Gn7bMxhZgY0bivsthvJWJQ	Friday	07:00:00	21:45:00
Gn7bMxhZgY0bivsthvJWJQ	Sunday	07:00:00	21:45:00
-FCQ6tpsdpbeEJX8R_-tQQ	Saturday	06:00:00	20:00:00
-FCQ6tpsdpbeEJX8R_-tQQ	Thursday	06:00:00	20:00:00
-FCQ6tpsdpbeEJX8R_-tQQ	Monday	06:00:00	20:00:00
-FCQ6tpsdpbeEJX8R_-tQQ	Tuesday	06:00:00	20:00:00
-FCQ6tpsdpbeEJX8R_-tQQ	Wednesday	06:00:00	20:00:00
