business_id	name	value
PmPOuRvuN3CoNOi1nBj_TQ	romantic	false
PmPOuRvuN3CoNOi1nBj_TQ	trendy	false
PmPOuRvuN3CoNOi1nBj_TQ	upscale	false
PmPOuRvuN3CoNOi1nBj_TQ	BYOB	false
PmPOuRvuN3CoNOi1nBj_TQ	dinner	true
PmPOuRvuN3CoNOi1nBj_TQ	latenight	false
PmPOuRvuN3CoNOi1nBj_TQ	breakfast	false
PmPOuRvuN3CoNOi1nBj_TQ	lunch	false
PmPOuRvuN3CoNOi1nBj_TQ	dessert	false
PmPOuRvuN3CoNOi1nBj_TQ	Has TV	true
PmPOuRvuN3CoNOi1nBj_TQ	Wheelchair Accessible	true
PmPOuRvuN3CoNOi1nBj_TQ	BYOB/Corkage	no
PmPOuRvuN3CoNOi1nBj_TQ	Good For Groups	true
PmPOuRvuN3CoNOi1nBj_TQ	Outdoor Seating	true
PmPOuRvuN3CoNOi1nBj_TQ	Wi-Fi	no
PmPOuRvuN3CoNOi1nBj_TQ	Good For Kids	true
lPh02W25cOrAz57UbTpbFQ	Alcohol	full_bar
lPh02W25cOrAz57UbTpbFQ	Waiter Service	true
lPh02W25cOrAz57UbTpbFQ	Attire	casual
lPh02W25cOrAz57UbTpbFQ	Delivery	false
lPh02W25cOrAz57UbTpbFQ	Good for Kids	true
lPh02W25cOrAz57UbTpbFQ	street	false
lPh02W25cOrAz57UbTpbFQ	garage	false
lPh02W25cOrAz57UbTpbFQ	lot	true
lPh02W25cOrAz57UbTpbFQ	valet	false
lPh02W25cOrAz57UbTpbFQ	validated	false
lPh02W25cOrAz57UbTpbFQ	Take-out	true
lPh02W25cOrAz57UbTpbFQ	Accepts Credit Cards	true
lPh02W25cOrAz57UbTpbFQ	Price Range	2
lPh02W25cOrAz57UbTpbFQ	Takes Reservations	true
lPh02W25cOrAz57UbTpbFQ	Caters	false
lPh02W25cOrAz57UbTpbFQ	Noise Level	average
lPh02W25cOrAz57UbTpbFQ	classy	false
lPh02W25cOrAz57UbTpbFQ	hipster	false
lPh02W25cOrAz57UbTpbFQ	touristy	false
lPh02W25cOrAz57UbTpbFQ	divey	false
lPh02W25cOrAz57UbTpbFQ	casual	true
lPh02W25cOrAz57UbTpbFQ	intimate	false
lPh02W25cOrAz57UbTpbFQ	romantic	false
lPh02W25cOrAz57UbTpbFQ	trendy	false
lPh02W25cOrAz57UbTpbFQ	upscale	false
lPh02W25cOrAz57UbTpbFQ	dinner	true
lPh02W25cOrAz57UbTpbFQ	latenight	false
lPh02W25cOrAz57UbTpbFQ	breakfast	false
lPh02W25cOrAz57UbTpbFQ	brunch	false
lPh02W25cOrAz57UbTpbFQ	lunch	false
lPh02W25cOrAz57UbTpbFQ	dessert	false
lPh02W25cOrAz57UbTpbFQ	Has TV	true
lPh02W25cOrAz57UbTpbFQ	Wheelchair Accessible	true
lPh02W25cOrAz57UbTpbFQ	Good For Groups	true
lPh02W25cOrAz57UbTpbFQ	Outdoor Seating	false
lPh02W25cOrAz57UbTpbFQ	Wi-Fi	no
lPh02W25cOrAz57UbTpbFQ	Good For Kids	true
3fj1catIDdJbnrprKAbMDQ	Open 24 Hours	false
3fj1catIDdJbnrprKAbMDQ	Wheelchair Accessible	true
3fj1catIDdJbnrprKAbMDQ	street	false
3fj1catIDdJbnrprKAbMDQ	garage	false
3fj1catIDdJbnrprKAbMDQ	lot	true
3fj1catIDdJbnrprKAbMDQ	valet	false
3fj1catIDdJbnrprKAbMDQ	validated	false
3fj1catIDdJbnrprKAbMDQ	Dogs Allowed	false
3fj1catIDdJbnrprKAbMDQ	Accepts Credit Cards	true
3fj1catIDdJbnrprKAbMDQ	Price Range	2
O-Xa9GCFWI65YiBD5Jw_hA	Corkage	true
O-Xa9GCFWI65YiBD5Jw_hA	Alcohol	full_bar
O-Xa9GCFWI65YiBD5Jw_hA	Waiter Service	true
O-Xa9GCFWI65YiBD5Jw_hA	Attire	dressy
O-Xa9GCFWI65YiBD5Jw_hA	Delivery	false
O-Xa9GCFWI65YiBD5Jw_hA	Good for Kids	false
O-Xa9GCFWI65YiBD5Jw_hA	street	false
O-Xa9GCFWI65YiBD5Jw_hA	garage	false
O-Xa9GCFWI65YiBD5Jw_hA	lot	false
O-Xa9GCFWI65YiBD5Jw_hA	valet	true
O-Xa9GCFWI65YiBD5Jw_hA	validated	false
O-Xa9GCFWI65YiBD5Jw_hA	Dogs Allowed	false
O-Xa9GCFWI65YiBD5Jw_hA	Take-out	true
O-Xa9GCFWI65YiBD5Jw_hA	Accepts Credit Cards	true
O-Xa9GCFWI65YiBD5Jw_hA	Price Range	4
O-Xa9GCFWI65YiBD5Jw_hA	Takes Reservations	true
O-Xa9GCFWI65YiBD5Jw_hA	Caters	false
O-Xa9GCFWI65YiBD5Jw_hA	Noise Level	average
O-Xa9GCFWI65YiBD5Jw_hA	classy	false
O-Xa9GCFWI65YiBD5Jw_hA	hipster	false
O-Xa9GCFWI65YiBD5Jw_hA	touristy	false
O-Xa9GCFWI65YiBD5Jw_hA	divey	false
O-Xa9GCFWI65YiBD5Jw_hA	casual	false
O-Xa9GCFWI65YiBD5Jw_hA	intimate	false
O-Xa9GCFWI65YiBD5Jw_hA	romantic	false
O-Xa9GCFWI65YiBD5Jw_hA	trendy	false
O-Xa9GCFWI65YiBD5Jw_hA	upscale	true
O-Xa9GCFWI65YiBD5Jw_hA	BYOB	false
O-Xa9GCFWI65YiBD5Jw_hA	dinner	true
O-Xa9GCFWI65YiBD5Jw_hA	latenight	false
O-Xa9GCFWI65YiBD5Jw_hA	breakfast	false
O-Xa9GCFWI65YiBD5Jw_hA	brunch	false
O-Xa9GCFWI65YiBD5Jw_hA	lunch	false
O-Xa9GCFWI65YiBD5Jw_hA	dessert	false
O-Xa9GCFWI65YiBD5Jw_hA	BYOB/Corkage	no
O-Xa9GCFWI65YiBD5Jw_hA	Has TV	true
O-Xa9GCFWI65YiBD5Jw_hA	Wheelchair Accessible	true
O-Xa9GCFWI65YiBD5Jw_hA	Good For Groups	true
O-Xa9GCFWI65YiBD5Jw_hA	Outdoor Seating	true
O-Xa9GCFWI65YiBD5Jw_hA	Wi-Fi	free
O-Xa9GCFWI65YiBD5Jw_hA	Good For Kids	false
j2KCZNlWnu-L4j0yJ3zAHA	Alcohol	full_bar
j2KCZNlWnu-L4j0yJ3zAHA	Waiter Service	false
j2KCZNlWnu-L4j0yJ3zAHA	Attire	casual
j2KCZNlWnu-L4j0yJ3zAHA	Delivery	false
j2KCZNlWnu-L4j0yJ3zAHA	Good for Kids	true
j2KCZNlWnu-L4j0yJ3zAHA	street	false
j2KCZNlWnu-L4j0yJ3zAHA	garage	true
j2KCZNlWnu-L4j0yJ3zAHA	lot	false
j2KCZNlWnu-L4j0yJ3zAHA	valet	false
j2KCZNlWnu-L4j0yJ3zAHA	validated	false
j2KCZNlWnu-L4j0yJ3zAHA	Take-out	false
j2KCZNlWnu-L4j0yJ3zAHA	Accepts Credit Cards	true
j2KCZNlWnu-L4j0yJ3zAHA	Price Range	2
j2KCZNlWnu-L4j0yJ3zAHA	Takes Reservations	false
j2KCZNlWnu-L4j0yJ3zAHA	Caters	false
j2KCZNlWnu-L4j0yJ3zAHA	Noise Level	average
j2KCZNlWnu-L4j0yJ3zAHA	classy	false
j2KCZNlWnu-L4j0yJ3zAHA	hipster	false
j2KCZNlWnu-L4j0yJ3zAHA	touristy	false
j2KCZNlWnu-L4j0yJ3zAHA	divey	false
j2KCZNlWnu-L4j0yJ3zAHA	casual	true
j2KCZNlWnu-L4j0yJ3zAHA	intimate	false
j2KCZNlWnu-L4j0yJ3zAHA	romantic	false
j2KCZNlWnu-L4j0yJ3zAHA	trendy	false
j2KCZNlWnu-L4j0yJ3zAHA	upscale	false
j2KCZNlWnu-L4j0yJ3zAHA	dinner	true
j2KCZNlWnu-L4j0yJ3zAHA	latenight	false
j2KCZNlWnu-L4j0yJ3zAHA	breakfast	true
j2KCZNlWnu-L4j0yJ3zAHA	brunch	false
j2KCZNlWnu-L4j0yJ3zAHA	lunch	true
j2KCZNlWnu-L4j0yJ3zAHA	dessert	false
j2KCZNlWnu-L4j0yJ3zAHA	Has TV	false
j2KCZNlWnu-L4j0yJ3zAHA	Wheelchair Accessible	true
j2KCZNlWnu-L4j0yJ3zAHA	Good For Groups	true
j2KCZNlWnu-L4j0yJ3zAHA	Outdoor Seating	false
j2KCZNlWnu-L4j0yJ3zAHA	Wi-Fi	no
26DWDgTLuo4qhDbLDJHIdg	Wheelchair Accessible	true
26DWDgTLuo4qhDbLDJHIdg	street	true
26DWDgTLuo4qhDbLDJHIdg	garage	false
26DWDgTLuo4qhDbLDJHIdg	lot	false
26DWDgTLuo4qhDbLDJHIdg	valet	false
26DWDgTLuo4qhDbLDJHIdg	validated	false
26DWDgTLuo4qhDbLDJHIdg	Accepts Credit Cards	true
26DWDgTLuo4qhDbLDJHIdg	Price Range	2
akCEmlqxFOTpn2oxSPDLkA	Wheelchair Accessible	true
akCEmlqxFOTpn2oxSPDLkA	street	false
akCEmlqxFOTpn2oxSPDLkA	garage	false
akCEmlqxFOTpn2oxSPDLkA	lot	true
akCEmlqxFOTpn2oxSPDLkA	valet	false
akCEmlqxFOTpn2oxSPDLkA	validated	false
akCEmlqxFOTpn2oxSPDLkA	Accepts Credit Cards	true
akCEmlqxFOTpn2oxSPDLkA	Price Range	2
y3NvkzRwdBPafEorivJ2Eg	By Appointment Only	true
y3NvkzRwdBPafEorivJ2Eg	Wheelchair Accessible	true
y3NvkzRwdBPafEorivJ2Eg	street	false
y3NvkzRwdBPafEorivJ2Eg	garage	true
y3NvkzRwdBPafEorivJ2Eg	lot	false
y3NvkzRwdBPafEorivJ2Eg	valet	true
y3NvkzRwdBPafEorivJ2Eg	validated	false
y3NvkzRwdBPafEorivJ2Eg	Accepts Credit Cards	true
y3NvkzRwdBPafEorivJ2Eg	Price Range	3
3e9IUI5Dt-ktDKEQNkENVA	Wheelchair Accessible	true
3e9IUI5Dt-ktDKEQNkENVA	street	false
3e9IUI5Dt-ktDKEQNkENVA	garage	false
3e9IUI5Dt-ktDKEQNkENVA	lot	true
3e9IUI5Dt-ktDKEQNkENVA	valet	false
3e9IUI5Dt-ktDKEQNkENVA	validated	false
3e9IUI5Dt-ktDKEQNkENVA	Accepts Credit Cards	true
3e9IUI5Dt-ktDKEQNkENVA	Price Range	1
j5gjpWwAVP12-WopcSo5YQ	By Appointment Only	true
3MmHmJXr8Ltk_Z5EGE4KUw	Alcohol	full_bar
3MmHmJXr8Ltk_Z5EGE4KUw	Open 24 Hours	false
3MmHmJXr8Ltk_Z5EGE4KUw	Waiter Service	true
3MmHmJXr8Ltk_Z5EGE4KUw	Attire	dressy
3MmHmJXr8Ltk_Z5EGE4KUw	Delivery	false
3MmHmJXr8Ltk_Z5EGE4KUw	Good for Kids	false
3MmHmJXr8Ltk_Z5EGE4KUw	street	false
3MmHmJXr8Ltk_Z5EGE4KUw	garage	true
3MmHmJXr8Ltk_Z5EGE4KUw	lot	false
3MmHmJXr8Ltk_Z5EGE4KUw	valet	true
3MmHmJXr8Ltk_Z5EGE4KUw	validated	false
3MmHmJXr8Ltk_Z5EGE4KUw	Take-out	false
3MmHmJXr8Ltk_Z5EGE4KUw	Accepts Credit Cards	true
3MmHmJXr8Ltk_Z5EGE4KUw	Price Range	4
3MmHmJXr8Ltk_Z5EGE4KUw	Takes Reservations	true
3MmHmJXr8Ltk_Z5EGE4KUw	Caters	false
3MmHmJXr8Ltk_Z5EGE4KUw	Noise Level	average
3MmHmJXr8Ltk_Z5EGE4KUw	classy	true
3MmHmJXr8Ltk_Z5EGE4KUw	hipster	false
3MmHmJXr8Ltk_Z5EGE4KUw	touristy	false
3MmHmJXr8Ltk_Z5EGE4KUw	divey	false
3MmHmJXr8Ltk_Z5EGE4KUw	casual	false
3MmHmJXr8Ltk_Z5EGE4KUw	intimate	false
3MmHmJXr8Ltk_Z5EGE4KUw	romantic	false
3MmHmJXr8Ltk_Z5EGE4KUw	trendy	false
3MmHmJXr8Ltk_Z5EGE4KUw	upscale	true
3MmHmJXr8Ltk_Z5EGE4KUw	dinner	true
3MmHmJXr8Ltk_Z5EGE4KUw	latenight	false
3MmHmJXr8Ltk_Z5EGE4KUw	breakfast	false
3MmHmJXr8Ltk_Z5EGE4KUw	brunch	false
3MmHmJXr8Ltk_Z5EGE4KUw	lunch	false
3MmHmJXr8Ltk_Z5EGE4KUw	dessert	false
3MmHmJXr8Ltk_Z5EGE4KUw	Has TV	false
3MmHmJXr8Ltk_Z5EGE4KUw	Wheelchair Accessible	false
3MmHmJXr8Ltk_Z5EGE4KUw	Good For Groups	true
3MmHmJXr8Ltk_Z5EGE4KUw	Outdoor Seating	false
3MmHmJXr8Ltk_Z5EGE4KUw	Wi-Fi	no
G2Re2E5Jkv_UF1xrenSsDg	street	false
G2Re2E5Jkv_UF1xrenSsDg	garage	false
G2Re2E5Jkv_UF1xrenSsDg	lot	true
G2Re2E5Jkv_UF1xrenSsDg	valet	false
G2Re2E5Jkv_UF1xrenSsDg	validated	false
G2Re2E5Jkv_UF1xrenSsDg	Accepts Credit Cards	true
G2Re2E5Jkv_UF1xrenSsDg	Price Range	2
CPaFYTecafyEqrmmI34ZBw	Wheelchair Accessible	true
CPaFYTecafyEqrmmI34ZBw	street	true
CPaFYTecafyEqrmmI34ZBw	garage	false
CPaFYTecafyEqrmmI34ZBw	lot	true
CPaFYTecafyEqrmmI34ZBw	valet	false
CPaFYTecafyEqrmmI34ZBw	validated	false
CPaFYTecafyEqrmmI34ZBw	Accepts Credit Cards	true
CPaFYTecafyEqrmmI34ZBw	Price Range	3
naLrErBuJr9IWd6_rv6-XQ	Coat Check	true
naLrErBuJr9IWd6_rv6-XQ	Attire	dressy
naLrErBuJr9IWd6_rv6-XQ	Accepts Credit Cards	true
naLrErBuJr9IWd6_rv6-XQ	Takes Reservations	true
naLrErBuJr9IWd6_rv6-XQ	Smoking	no
naLrErBuJr9IWd6_rv6-XQ	Caters	false
naLrErBuJr9IWd6_rv6-XQ	hipster	false
naLrErBuJr9IWd6_rv6-XQ	classy	false
naLrErBuJr9IWd6_rv6-XQ	touristy	false
naLrErBuJr9IWd6_rv6-XQ	divey	false
naLrErBuJr9IWd6_rv6-XQ	casual	false
naLrErBuJr9IWd6_rv6-XQ	intimate	false
naLrErBuJr9IWd6_rv6-XQ	romantic	false
naLrErBuJr9IWd6_rv6-XQ	trendy	false
naLrErBuJr9IWd6_rv6-XQ	upscale	true
naLrErBuJr9IWd6_rv6-XQ	dinner	true
naLrErBuJr9IWd6_rv6-XQ	latenight	false
naLrErBuJr9IWd6_rv6-XQ	breakfast	false
naLrErBuJr9IWd6_rv6-XQ	brunch	false
naLrErBuJr9IWd6_rv6-XQ	lunch	false
naLrErBuJr9IWd6_rv6-XQ	dessert	false
naLrErBuJr9IWd6_rv6-XQ	karaoke	false
naLrErBuJr9IWd6_rv6-XQ	background_music	true
naLrErBuJr9IWd6_rv6-XQ	dj	false
naLrErBuJr9IWd6_rv6-XQ	jukebox	false
naLrErBuJr9IWd6_rv6-XQ	video	false
naLrErBuJr9IWd6_rv6-XQ	live	false
naLrErBuJr9IWd6_rv6-XQ	Outdoor Seating	false
naLrErBuJr9IWd6_rv6-XQ	Wi-Fi	free
naLrErBuJr9IWd6_rv6-XQ	Alcohol	full_bar
naLrErBuJr9IWd6_rv6-XQ	Waiter Service	true
naLrErBuJr9IWd6_rv6-XQ	Delivery	false
naLrErBuJr9IWd6_rv6-XQ	Happy Hour	false
naLrErBuJr9IWd6_rv6-XQ	Good for Kids	false
naLrErBuJr9IWd6_rv6-XQ	street	false
naLrErBuJr9IWd6_rv6-XQ	garage	true
naLrErBuJr9IWd6_rv6-XQ	lot	false
naLrErBuJr9IWd6_rv6-XQ	valet	true
naLrErBuJr9IWd6_rv6-XQ	validated	false
naLrErBuJr9IWd6_rv6-XQ	Dogs Allowed	false
naLrErBuJr9IWd6_rv6-XQ	Take-out	false
naLrErBuJr9IWd6_rv6-XQ	Price Range	4
naLrErBuJr9IWd6_rv6-XQ	Noise Level	average
naLrErBuJr9IWd6_rv6-XQ	Has TV	false
naLrErBuJr9IWd6_rv6-XQ	Wheelchair Accessible	true
naLrErBuJr9IWd6_rv6-XQ	BYOB/Corkage	yes_corkage
naLrErBuJr9IWd6_rv6-XQ	Good For Groups	true
naLrErBuJr9IWd6_rv6-XQ	Good For Dancing	false
Fh6OndE60vzvyhCX1Wg7Aw	Alcohol	none
Fh6OndE60vzvyhCX1Wg7Aw	Waiter Service	false
Fh6OndE60vzvyhCX1Wg7Aw	Attire	casual
Fh6OndE60vzvyhCX1Wg7Aw	Delivery	false
Fh6OndE60vzvyhCX1Wg7Aw	Good for Kids	true
Fh6OndE60vzvyhCX1Wg7Aw	Drive-Thru	true
Fh6OndE60vzvyhCX1Wg7Aw	street	false
Fh6OndE60vzvyhCX1Wg7Aw	garage	false
Fh6OndE60vzvyhCX1Wg7Aw	lot	true
Fh6OndE60vzvyhCX1Wg7Aw	valet	false
Fh6OndE60vzvyhCX1Wg7Aw	validated	false
Fh6OndE60vzvyhCX1Wg7Aw	Take-out	true
Fh6OndE60vzvyhCX1Wg7Aw	Accepts Credit Cards	true
Fh6OndE60vzvyhCX1Wg7Aw	Price Range	1
Fh6OndE60vzvyhCX1Wg7Aw	Takes Reservations	false
Fh6OndE60vzvyhCX1Wg7Aw	Caters	false
Fh6OndE60vzvyhCX1Wg7Aw	Noise Level	average
Fh6OndE60vzvyhCX1Wg7Aw	classy	false
Fh6OndE60vzvyhCX1Wg7Aw	hipster	false
Fh6OndE60vzvyhCX1Wg7Aw	touristy	false
Fh6OndE60vzvyhCX1Wg7Aw	divey	false
Fh6OndE60vzvyhCX1Wg7Aw	casual	true
Fh6OndE60vzvyhCX1Wg7Aw	intimate	false
Fh6OndE60vzvyhCX1Wg7Aw	romantic	false
Fh6OndE60vzvyhCX1Wg7Aw	trendy	false
Fh6OndE60vzvyhCX1Wg7Aw	upscale	false
Fh6OndE60vzvyhCX1Wg7Aw	dinner	false
Fh6OndE60vzvyhCX1Wg7Aw	latenight	false
Fh6OndE60vzvyhCX1Wg7Aw	breakfast	false
Fh6OndE60vzvyhCX1Wg7Aw	brunch	false
Fh6OndE60vzvyhCX1Wg7Aw	lunch	true
Fh6OndE60vzvyhCX1Wg7Aw	dessert	false
Fh6OndE60vzvyhCX1Wg7Aw	Has TV	false
Fh6OndE60vzvyhCX1Wg7Aw	Wheelchair Accessible	true
Fh6OndE60vzvyhCX1Wg7Aw	Good For Groups	true
Fh6OndE60vzvyhCX1Wg7Aw	Outdoor Seating	true
Fh6OndE60vzvyhCX1Wg7Aw	Wi-Fi	no
NsnZ5GhagXBKrCOelxVQxw	Coat Check	false
NsnZ5GhagXBKrCOelxVQxw	Alcohol	full_bar
NsnZ5GhagXBKrCOelxVQxw	Waiter Service	true
NsnZ5GhagXBKrCOelxVQxw	Happy Hour	true
NsnZ5GhagXBKrCOelxVQxw	Attire	casual
NsnZ5GhagXBKrCOelxVQxw	Delivery	false
NsnZ5GhagXBKrCOelxVQxw	Good for Kids	false
NsnZ5GhagXBKrCOelxVQxw	street	false
NsnZ5GhagXBKrCOelxVQxw	garage	true
NsnZ5GhagXBKrCOelxVQxw	lot	false
NsnZ5GhagXBKrCOelxVQxw	valet	false
NsnZ5GhagXBKrCOelxVQxw	validated	false
NsnZ5GhagXBKrCOelxVQxw	Take-out	true
NsnZ5GhagXBKrCOelxVQxw	Accepts Credit Cards	true
NsnZ5GhagXBKrCOelxVQxw	Price Range	3
NsnZ5GhagXBKrCOelxVQxw	Takes Reservations	true
NsnZ5GhagXBKrCOelxVQxw	Smoking	no
NsnZ5GhagXBKrCOelxVQxw	Caters	false
NsnZ5GhagXBKrCOelxVQxw	Noise Level	average
NsnZ5GhagXBKrCOelxVQxw	classy	false
NsnZ5GhagXBKrCOelxVQxw	hipster	false
NsnZ5GhagXBKrCOelxVQxw	touristy	false
NsnZ5GhagXBKrCOelxVQxw	divey	false
NsnZ5GhagXBKrCOelxVQxw	casual	false
NsnZ5GhagXBKrCOelxVQxw	intimate	false
NsnZ5GhagXBKrCOelxVQxw	romantic	false
NsnZ5GhagXBKrCOelxVQxw	trendy	true
NsnZ5GhagXBKrCOelxVQxw	upscale	false
NsnZ5GhagXBKrCOelxVQxw	Has TV	true
NsnZ5GhagXBKrCOelxVQxw	dinner	true
NsnZ5GhagXBKrCOelxVQxw	latenight	false
NsnZ5GhagXBKrCOelxVQxw	breakfast	false
NsnZ5GhagXBKrCOelxVQxw	brunch	false
NsnZ5GhagXBKrCOelxVQxw	lunch	false
NsnZ5GhagXBKrCOelxVQxw	dessert	false
NsnZ5GhagXBKrCOelxVQxw	Wheelchair Accessible	true
NsnZ5GhagXBKrCOelxVQxw	dj	true
NsnZ5GhagXBKrCOelxVQxw	jukebox	false
NsnZ5GhagXBKrCOelxVQxw	video	false
NsnZ5GhagXBKrCOelxVQxw	live	false
NsnZ5GhagXBKrCOelxVQxw	Good For Groups	true
NsnZ5GhagXBKrCOelxVQxw	Outdoor Seating	false
NsnZ5GhagXBKrCOelxVQxw	Wi-Fi	no
NsnZ5GhagXBKrCOelxVQxw	Good For Dancing	false
LUpmo9ApE-W69SC8K1Wsfg	By Appointment Only	false
LUpmo9ApE-W69SC8K1Wsfg	curly	true
LUpmo9ApE-W69SC8K1Wsfg	perms	true
LUpmo9ApE-W69SC8K1Wsfg	africanamerican	true
LUpmo9ApE-W69SC8K1Wsfg	straightperms	true
LUpmo9ApE-W69SC8K1Wsfg	coloring	true
LUpmo9ApE-W69SC8K1Wsfg	kids	true
LUpmo9ApE-W69SC8K1Wsfg	extensions	true
LUpmo9ApE-W69SC8K1Wsfg	asian	true
LUpmo9ApE-W69SC8K1Wsfg	Good for Kids	false
LUpmo9ApE-W69SC8K1Wsfg	Wheelchair Accessible	true
LUpmo9ApE-W69SC8K1Wsfg	street	false
LUpmo9ApE-W69SC8K1Wsfg	garage	false
LUpmo9ApE-W69SC8K1Wsfg	lot	true
LUpmo9ApE-W69SC8K1Wsfg	valet	false
LUpmo9ApE-W69SC8K1Wsfg	validated	false
LUpmo9ApE-W69SC8K1Wsfg	Accepts Credit Cards	true
LUpmo9ApE-W69SC8K1Wsfg	Price Range	3
WGNIYMeXPyoWav1APUq7jA	By Appointment Only	false
WGNIYMeXPyoWav1APUq7jA	Wheelchair Accessible	true
WGNIYMeXPyoWav1APUq7jA	street	false
WGNIYMeXPyoWav1APUq7jA	garage	false
WGNIYMeXPyoWav1APUq7jA	lot	true
WGNIYMeXPyoWav1APUq7jA	valet	false
WGNIYMeXPyoWav1APUq7jA	validated	false
WGNIYMeXPyoWav1APUq7jA	Accepts Credit Cards	true
WGNIYMeXPyoWav1APUq7jA	Price Range	2
HZf4PgSXgGZ0EPGa-cuUPQ	Wheelchair Accessible	true
HZf4PgSXgGZ0EPGa-cuUPQ	street	false
HZf4PgSXgGZ0EPGa-cuUPQ	garage	true
HZf4PgSXgGZ0EPGa-cuUPQ	lot	false
HZf4PgSXgGZ0EPGa-cuUPQ	valet	false
HZf4PgSXgGZ0EPGa-cuUPQ	validated	false
HZf4PgSXgGZ0EPGa-cuUPQ	Accepts Credit Cards	true
HZf4PgSXgGZ0EPGa-cuUPQ	Price Range	2
EkVVyv9lsB02qE0kXpuccA	Wheelchair Accessible	true
EkVVyv9lsB02qE0kXpuccA	street	true
EkVVyv9lsB02qE0kXpuccA	garage	false
EkVVyv9lsB02qE0kXpuccA	lot	false
EkVVyv9lsB02qE0kXpuccA	valet	false
EkVVyv9lsB02qE0kXpuccA	validated	false
EkVVyv9lsB02qE0kXpuccA	Accepts Credit Cards	true
EkVVyv9lsB02qE0kXpuccA	Price Range	2
sGXtpt1bkeZgjBeCbegZXA	Wheelchair Accessible	true
sGXtpt1bkeZgjBeCbegZXA	street	false
sGXtpt1bkeZgjBeCbegZXA	garage	false
sGXtpt1bkeZgjBeCbegZXA	lot	true
sGXtpt1bkeZgjBeCbegZXA	valet	false
sGXtpt1bkeZgjBeCbegZXA	validated	false
sGXtpt1bkeZgjBeCbegZXA	Accepts Credit Cards	true
sGXtpt1bkeZgjBeCbegZXA	Price Range	2
RRF7KrSLVK19P8UsLXBhzg	By Appointment Only	true
RRF7KrSLVK19P8UsLXBhzg	Good for Kids	false
RRF7KrSLVK19P8UsLXBhzg	Wheelchair Accessible	true
RRF7KrSLVK19P8UsLXBhzg	street	false
RRF7KrSLVK19P8UsLXBhzg	garage	false
RRF7KrSLVK19P8UsLXBhzg	lot	true
RRF7KrSLVK19P8UsLXBhzg	valet	false
RRF7KrSLVK19P8UsLXBhzg	validated	false
RRF7KrSLVK19P8UsLXBhzg	Accepts Credit Cards	true
RRF7KrSLVK19P8UsLXBhzg	Price Range	3
NdWepl0uhdzWDLANul0Uqg	Wheelchair Accessible	true
NdWepl0uhdzWDLANul0Uqg	street	false
NdWepl0uhdzWDLANul0Uqg	garage	true
NdWepl0uhdzWDLANul0Uqg	lot	false
NdWepl0uhdzWDLANul0Uqg	valet	false
NdWepl0uhdzWDLANul0Uqg	validated	false
NdWepl0uhdzWDLANul0Uqg	Accepts Credit Cards	true
NdWepl0uhdzWDLANul0Uqg	Price Range	1
xNcqwYAUeVOhe3KNC4Xjaw	Wi-Fi	no
xNcqwYAUeVOhe3KNC4Xjaw	Alcohol	beer_and_wine
xNcqwYAUeVOhe3KNC4Xjaw	Waiter Service	true
xNcqwYAUeVOhe3KNC4Xjaw	Attire	casual
xNcqwYAUeVOhe3KNC4Xjaw	Delivery	false
xNcqwYAUeVOhe3KNC4Xjaw	Good for Kids	false
xNcqwYAUeVOhe3KNC4Xjaw	street	false
xNcqwYAUeVOhe3KNC4Xjaw	garage	false
xNcqwYAUeVOhe3KNC4Xjaw	lot	true
xNcqwYAUeVOhe3KNC4Xjaw	valet	false
xNcqwYAUeVOhe3KNC4Xjaw	validated	false
xNcqwYAUeVOhe3KNC4Xjaw	Take-out	false
xNcqwYAUeVOhe3KNC4Xjaw	Accepts Credit Cards	true
xNcqwYAUeVOhe3KNC4Xjaw	Price Range	3
xNcqwYAUeVOhe3KNC4Xjaw	Takes Reservations	true
xNcqwYAUeVOhe3KNC4Xjaw	Caters	false
xNcqwYAUeVOhe3KNC4Xjaw	Noise Level	average
xNcqwYAUeVOhe3KNC4Xjaw	classy	false
xNcqwYAUeVOhe3KNC4Xjaw	hipster	false
xNcqwYAUeVOhe3KNC4Xjaw	touristy	false
xNcqwYAUeVOhe3KNC4Xjaw	divey	false
xNcqwYAUeVOhe3KNC4Xjaw	casual	false
xNcqwYAUeVOhe3KNC4Xjaw	intimate	true
xNcqwYAUeVOhe3KNC4Xjaw	romantic	false
xNcqwYAUeVOhe3KNC4Xjaw	trendy	false
xNcqwYAUeVOhe3KNC4Xjaw	upscale	false
xNcqwYAUeVOhe3KNC4Xjaw	dinner	true
xNcqwYAUeVOhe3KNC4Xjaw	latenight	false
xNcqwYAUeVOhe3KNC4Xjaw	breakfast	false
xNcqwYAUeVOhe3KNC4Xjaw	brunch	false
xNcqwYAUeVOhe3KNC4Xjaw	lunch	false
xNcqwYAUeVOhe3KNC4Xjaw	dessert	false
xNcqwYAUeVOhe3KNC4Xjaw	Has TV	false
xNcqwYAUeVOhe3KNC4Xjaw	Wheelchair Accessible	false
xNcqwYAUeVOhe3KNC4Xjaw	Good For Groups	false
xNcqwYAUeVOhe3KNC4Xjaw	Outdoor Seating	false
3fV9sL5LklD9ZSeONKmjkw	Alcohol	full_bar
3fV9sL5LklD9ZSeONKmjkw	Waiter Service	true
3fV9sL5LklD9ZSeONKmjkw	Attire	casual
3fV9sL5LklD9ZSeONKmjkw	Delivery	false
