review_id	business_id	user_id	stars	text	review_date	cool	funny	useful
2iXsrGdv_qA5JgVoCbWKHQ	QygMZmPO8A6OaJYO2a0pnw	x-bdxzO33EczjIy4YwOnbw	5	Amazing experience and excellent customer service!   The salon is well decorated in white and citrus green, very well kept and clean and they carry a great variety of beauty products.  I had a full set of lash extensions (first time ever) with Jayme and she a fantastic job!  She made sure I was comfortable through the entire session.   The manager, Lori, checked in with me and made sure that I was happy with the services I received.  Will be going back for my fills and to try the other services they provide - definitely recommend!!	2013-07-10	1	0	1
DYV6M_9L43CxfpvLmX-sCg	ryvMJK6AlbU35HKrlFT61w	TiT7hBkazxXKLVFT42uBbQ	3	Had my 30th bday party here last October 2013. We had a party of 14 and reservations were made and were treated and sat accordingly. Food was amazing. This would be my 5th Brazilian steakhouse experience and it would rank 2nd behind greenfield in Long Beach,Ca. They have brisket :)   But this place is a close 2nd. The filet was great along with the skirt steak. The only reason I removed stars is because they would not allow us to eat my girlfriends homemade birthday cupcakes that we brought through tsa and multiple cab rides just to get them to the dinner table . They wanted to charge us a $4 per person for a dessert serving fee even they would not be serving it. I understand bringing your own dessert losses revenue but we just spent $800 at your restaurant, exceptions could have been made. I even went to the mgr but he explained the same thing as the waiter I asked. Other then that, the food and experience made the birthday dinner great. I would return, but not on my birthday. ;)	2014-04-07	0	0	1
uSyiepfxljLpJY1BpdGx1w	RhbOa-Ft3sZB4B_1j5LfyA	Vcg87EqE0gDMlNIxQe9L7w	4	Very solid (but unoriginal) breakfast spot. Didn't see a single unique or interesting item on the menu but the short stack I got (2 pancakes, 2 eggs, 3 slices of bacon) was satisfying. Nothing was greasy, bacon was high quality and well cooked, pancakes were adequate. Not sure how this place has 4.5 stars over so many reviews due to the plainness of just about everything but I also couldn't point to anything bad about the meal.	2014-05-31	0	0	0
evYdFUNh_ZqpZN81yIC8oQ	ASOiJ8MmbBTgK2D1_MQrqg	I2pUg-DeaOWaSwgcUcjilA	5	Romantic, great food, amazing views and excellent service.  I have no complains, can't wait to go back again.   This place is known for proposals and we were lucky to witness one right next to us.	2011-09-05	0	0	0
x1d7wxpxte9eU3S8DDWaAA	VLRmecRseHP8ZLljlp7CFw	Pu5ki660EGyk3Ugg-GxEsQ	5	It's great to be able to voice your opinion about retail experiences ... but it's so much better when it turns bad experiences into great ones.  -  - The owner of Kidstop reached out to me and apologized for the poor experience we had last year, so we went back yesterday and found exactly what we had hoped for the first time: Great personal service, down to earth, no-nonsense policies, and now two stores (Baby Stop) right next to each other. -  - Kate, the owner, and her (new) staff were energetic, thoughtful and great at suggesting things for our daughter. They clearly had passion for the products and their business, which I always find contagious and inspiring. We walked away with a great toy and are looking forward to giving our business here for years to come. Feels better than frequenting generic, big-box stores.	2013-06-25	0	0	0
OCNsf4vfqcuN9jv-SV9eMQ	xY1sPHTA2RGVFlh5tZhs9g	IUYeHYyYAcL6SKbeVI92AQ	5	Our first time here and had a fantastic dinner.   Our drinks were unique and refreshing.  Although it was 100 degrees, we sat outside under cool misters.  Our server, Meghan, was very knowledgeable about the menu and had a great personality.  We'll be back!	2010-09-27	1	1	1
4fx29pmHCECizMs5Yav4wg	WhBxWYRj6rycigYqdXY9cA	IJ3m1dLcXv_NjDlXQ5J8Iw	3	This is the second time I've been here, and I was a bit disappointed.  I got a "Wisconsin Mac and Cheese," and I might have been a bit optimistic when I ordered it.  I've never really had an above-average Mac and Cheese at a restaurant, and this fit right into that experience.  Last time I was here, I had gotten a a sausage platter that was a bit better.   -  - Service was sort of slow and awkward.  This might have been a fluke, but I wouldn't bet on it. -  - The beer was on the good side of the normal range, so I have no complaints about that.  I got their red lager, which was satisfying enough for a lunch drink. -  - I'd like to go again, since I had a better experience last time, and I feel like this might have been a bad combination of choice and timing on my part.	2011-04-16	0	0	0
cLSVB6xmcGSUZ8KF926NTA	LLDGTT7FExklkQvHebEjRg	TdPDImmAXLOjJxJbjObOcg	4	Fantastic food.  I think if I had to pick a favorite all time entree, it would be the stone crabs.  Everything on the menu we have ever ordered, has been fantastic. -  - The atmosphere, or rather lack thereof, is not the greatest.  It is a big noisy room, that is not that much different than an Outback.  Then again, atmosphere is not why one goes to Joe's. -  - We have been to Joe's too many times to count, and normally the service is 5 star, however our waiter was slow, and when we told him we had been here numerous times, he still treated us like newbies, explaining all policies and menu items in great detail.  It was a bit tedious. -  - We will certainly go back.	2013-11-14	0	0	0
s_CdQeVQOqgBLoFt4hUGNQ	M-vOSYnyuaE2TsFJF0uMbQ	PlELOILbiz_Gy8MAEVKjIQ	5	My favorite BBQ joint by far. Portions are generous, sauces are amazing, and I absolutely love the deep fried pickles. My only wish is that one would open up near me in Northern California!	2010-06-22	0	0	0
TLx-7czYbz21Jr_SBBqRqQ	DjOxXobyGDwWt89q4z1twg	QcrDZ9MFb6-9aGAo0hnVvQ	5	Love this place three time here!!	2014-03-21	0	0	0
lacpL7JKLWUCs5AITAV6dw	HbUQ_3dlm3uCacmhTEMnuA	T9qMLtHbbBXDjOCGiRPJ5g	5	Amazing.  I thought I had died and gone to heaven and I was only having the 1st couse of the $145/person tasting menu- - Appetizer to start-Grilled hawaiian shrimp, variety of Beets,  Arugula and cucumber in a light vinegaret, variety of Heirloom tomatoes w/fresh basil - Entree: Kobe flat iron grill steak, and Kobe rib-eye both so tender and so flavor, I wanted to savor every single bit and last but not least was the Lobster stewed in saffron butter (OMG, the meat was juicy, sweet and there portions were very generous.  The entrees came with sides of the smoothest and most buttery mash potatoes, chanterelles, variety of baby carrots. - Dessert:3  flavors of sorbet-coconut, pineapple and cantalope and 3 flavors of ice cream-peanut butter (not the jiffy kind, this was more like a peanut toffee), chocolate, and caramel.  Fingerling donuts with a caramel dipping sauce, Chocolate lava cake (gooey chocolate surround by nuts), blueberry tart (the tart was so butter and so good I thought my arteries were going to clog) and finally fresh fruit which was the blueberries(so sweet) and pineapple chunks.   - I can't say enough about the skills the chefs must have but this is the best dinner experience I have ever had.  It was worth it in the quality of food and the service was impeccable.  Highly recommendl	2007-08-21	1	0	2
39RRwAeiBE01UC8OR56HTg	RlrqwlKKAwzyxBAVoFMwBA	9FDMUyJStI86B07bKQleow	4	This visit focused on work gear and apparel only.  They have a nice inventory of Under Armour apparel and shoes. It's also priced less than other uniform and sporting good shops around the valley. Ten to twenty dollars less! Plus if your law enforcement agency contracts with them, they will give you an additional 15% discount.  Sales staff is always knowledgeable,friendly and helpful.   -  - They did have a good inventory on guns this time around  and found some priced up to $50 below some of the places we go to. But like I said I kept Mr. B's focus on just shopping for work gear this time since he has enough toys already.	2013-07-25	4	3	6
xsK-DIseUxyLOxB5YfAN3Q	Bm1OdFUtvf-PuWAKUyItaA	HAPeOwz8g3D8LNwPDf0aVA	5	Jason is absolutely fantastic! He gave me a great cut and showed me how to make my hair look way thicker than it actually is (I have really fine hair). The scalp massage was pretty baller, too. Would definitely recommend going here if you're looking for a great stylist. :D	2012-11-08	2	0	2
z9Zu9gpLp-jFMbdw0sqRsQ	Ensu96ecI0OReupNS2x7ig	ysGiD3bMHO3wBw9UAEiwsw	4	If i were to be reviewing this solely on my experience, I would probably give Gallagher's 5 stars. Alas, not everyone at my table enjoyed their food, so I shall proceed with the 4 star rating. -  - Steak was great and the restaurant was accommodating since we pushed back our reservation an hour. The rib eye was huge, (18 oz.) and I was glad with my decision to share it. I always order my steaks medium- rare and more often then not they come out on the medium side instead of the rare side. Gallagher's however, did a great job at nailing the perfect medium-rare. For sides we ordered creamed spinach, broccoli au gratin and mac n cheese. All were fantastic but if you have an aversion to bacon for whatever reason, they put it in their mac. I however, love bacon and thoroughly enjoyed it. -  - My friend ordered the sea bass, which was their special and it came out quite overdone. We informed the waiter and he took it back immediately, but then shortly after proceeded to tell us thats how ALL the sea bass were coming out. We found this a bit odd but she settled on some salmon and he brought her an extra side of mac to make up for it. -  - In conclusion, Gallagher's is a very good steakhouse. Is it the best? Likely not, but I'll have to investigate a bit further to find out...	2013-05-13	0	0	0
GOGAPx5CfvwR20FvVepsgQ	J4qLz0nGzCTMf6-kf_SiQg	FRAD3bSkZjdJF8KdyhdtIw	3	This was the only place we found to eat at 4am inside the Mirage hotel. Since we were staying at this hotel, we decided to find a quick bite here. For the wee hours, there was a good amount of people eating here. Lots of intoxicated characters too. -  - Lots of sandwiches on the menu here. I went with the chicken noodle soup. I was tempted to add the matzo ball too but it would've turned into an $8+ soup so I left that out. I was craving soup and it hit the spot. My friend who got the same thing agreed. I ordered the French toast which was very good. I only had a slice before my drunken-tired friend devoured the rest of it. It was probably a good call anyhow, it was late and I was ready to pass out. -  - All in all, this wasn't a bad place. It's not as cheap as it may seem. So if you're broke from the tables or have spent all your money in the clubs, make sure you have enough to pay for the meal here.	2009-06-01	0	0	0
JJ8O0uEuNPB3ek0QxXrLtg	PmPOuRvuN3CoNOi1nBj_TQ	MK-EScC1QNysVmb5XESqzQ	2	Received an email from Pappadeaux advertising crawfish special on Wednesday and Thursdays after 3pm. So, me and my family of 8 made the 1 hour and 45 minute drive and we were excited as we haven't had crawfish in a long time.  We were seated at 5 pm and the menus stated the crawfish is available at 5. Ok, no biggie.  I place my order then I'm told "sorry we don't have any crawfish". So I ordered the soft shell crab and my son ordered the steak Oscar medium rare.  Our food arrived, mine is ice cold, my son's steak is still mooing and my sister's food was cold.  The server asked us once in a 2 hour time frame if we needed anything.  I will NOT waste my gas to make the trip here again.	2013-03-14	0	0	0
NSjfTabwsX46frGRKmhmhA	zNzJkzZxPTeTbRIRfeU9_Q	GQ8qDvEJxWRw7-zGhtgHbA	3	Crunchy Cinnamon Raisin French Toast - DELICIOUS. Coated in Cinnamon Toast Crunch, this was the best breakfast item out of all the things I ordered. They gave you a good hefty serving too. -  - The steak - really quite terrible. My medium-rare steak was super thin, dried out, under-seasoned, medium-well, and tasted mostly like char. It was super disappointing. -  - At least they had real fresh squeezed orange juice, a staple of any brunch place. Too bad it wasn't good enough to wash away the taste of burned steak from my mouth. For a place that has "steak" in the name, they sure know how to serve a half-disappointing brunch.	2012-07-09	0	0	0
5Temq6XRoeSPR_q1NMKqWg	AkOruz5CrCxUmXe1p_WoRg	6h44huyWGMuNI9z_-PV0Ig	3	First time at cherry blossom cafe, the food is very good 4 stars, however my server in particular very very rude and not helpful with menu questions, took him 20 minutes to bring the bread and appetizer, we ask for a side of rice in the middle of our food, we had to ask other servers for it, he just forgot, very bad attitude, I say to those guys if you don't like your job, do something else, don't serve people	2014-03-02	0	1	0
NEhTnxjudgeAZjJmSEi1uQ	tFU2Js_nbIZOrnKfYJYBBg	G027C4DLWV-9CAZKy5wbsg	3	After almost an hour wait to get seated, we waited another half for our food. While the place gives off a nice ambiance, the wait was not really worth it for the food. To top it off, the water glasses were dirty and our waiter was not that attentive... They forgot our meal coffee and juice until I reminded them. Save yourself some time and spend your $30 a plate somewhere in the forums.	2011-01-18	0	0	0
0-XQDigeW2lwwplgrG6zxQ	OE5nAmaSVaopeRS1Cs9Kuw	BMO1gWhuqtkkmH_X1sNxpg	5	so. much. meat.	2013-11-23	0	0	0
t8iEzJdM-imWi72aaJcPPQ	npfVfumxVAkQNYpY1fSvew	9FDMUyJStI86B07bKQleow	3	One of us had a craving for burgers so checked my handy Yelp app to see what was nearby. BAM! Steak N Shake was the one that Mr. B and I agreed on. It's a Midwest childhood favorite of his and I like their mid afternoon Happy Hour menu where drinks and shakes are half off!  -  - Anytime we have visited here the place is pretty busy and not very many vacant tables but we get seated right away. The wait during mid afternoon is never less that five minutes.  -   - Greasy burgers I kid you not!  Especially if you order the Wisconsin Buttery Burger. I justified ordering this since it's my cheat day/weekend and I deprive myself of butter laden everything lately. The burger makers must have knew that too because when I got my plate that burger was dripping in a pool of buttah! No lie! It didn't help either that the grilled onions were dripping in grease as well. Pretty much the bottom part of my bun was soaked in a combination of butter and grease. ICK .. Lucky I don't eat much bread so no loss on me. It is what it is called The BUTTERY burger, but that was bit much. -   - The steak burger patties are thin, seasoning wise it's MIA. Good thing for the fry seasoning by the table, I added some and it gave it a little punch to both my burger and skinny fries.  Hmm maybe that's how they're designed to be made plain, make you add your own seasoning in hopes that you'll buy a bottle (because that's exactly what I did!)  -  - PLUS POINTS for Cloth napkins - Name a fast food chain / casual place that has them..I can't think of any.  -  - Shakes ...they are thick, really rich. I like getting strawberry/banana. They give you plenty, I never can finish it. Happy Hours it's a bargain so it's no biggie that I waste 1/2 of my shake. -   - Service - This is where I have a beef! (pardon the pun) - Sometimes it's great and on point, other times service is not there. Like our server this past visit. Once we got our burger order and our ticket, that was that.  We wanted to add milkshakes but we didn't see our server nor any other servers in the dining area for about five minutes.  Even the diners in the immediate area were wondering where the heck the servers were.  So MINUS points here. -  - Our meal for two with burgers, fries, chili  drinks and the milkshakes came just over twenty one bucks.That's pretty cheap.  It's probably why we don't mind coming here. But I'll hold off on the butter next time.	2013-08-05	7	7	8
qnnBPmyvXCBWEPL7Xahelw	jh7S78tc9oXCDjAjP_OrLw	RyzN2svTnlOGFcsj-z3ZUg	3	I was in the mood for Indian while visiting Las Vegas and I liked that they offer a free mango lasi for checking in on Yelp. -  - The first time I visit an Indian restaurant I stick with certain dishes. I ordered the malai kofta, chicken tikka masala, samosas, and garlic naan bread. The naan bread was the best part of the meal. It was well made and came out piping out. The samosas were so oily that I barely touched then. The malai kofta had a nice flavor, but I did not enjoy the chicken tikka masala at all. It tasted a little like feet.  -  - My meal wasn't terrible but I didn't like that they charged for both the rice and the naan bread. One is usually complimentary when you order an entree. I probably would not return because there are plenty of Indian restaurants to try in Las Vegas.	2013-12-23	0	0	0
nptswCtoHcJo3JrtxVHEhg	tn5SXZvWiT-uVsjXLGSrww	tUtlCpzGh6yPXyvXYi4vIA	5	Fresh seafood but lobster is tiny. I guess I was expecting more but price is reasonable so it wasn't so so bad.	2013-11-14	0	0	0
numre-2zMx_7YMlkbNvCIA	Xsp9Dy4PQgAssCVk2-f73w	7esx22pqCIsmchXcFtjYaQ	4	Delicious iced coffee!	2011-07-27	0	0	0
TtrNygRPczi09iMiysv8DA	M9iAeKY3TH-aGOYfi3Kdgw	tb3sByk7StMqeU2cIS5-Qw	2	My issue with this location wasn't the wait, but the staff. They were snapping at each other, complaining about patients, and all within earshot of the waiting room.  They were talking about this one couple who walked in 1 MINUTE after they were closed like they weren't even there. I was shocked. I mean I can understand they were probably irritated because it was the end of the night, but don't argue with each other and talk about guests while they are right there. Wait until you get home or something.  Also the nurse that I had wasn't that personable and was very rough when treating me, despite the fact that I had told the doctor that I was already in a lot pain.  I think next time, I'll just wait it out at home or drive to another location.	2012-02-23	0	0	2
iEEydQ-hIw0MFbINzXx-4w	Fh6OndE60vzvyhCX1Wg7Aw	Mu_zyyQ36oEoQg4AT-yFUg	4	This is how I like my In-N-Out Burger: 3x2, 3 patties and 2 cheese with grilled onions, well done buns and a side of fresh cut fries that's well, well done. -  - Granted I came during EDC weekend so the lines were almost out the door, I was impressed with their speed at serving the 50 orders that were in front of me. I've been told this location is "the best" on the west coast. I can't comment much on that statement since I've only been to the one in Dallas. I'd say they're about the same in taste - which was so yummy I went back the next day.	2014-07-12	1	0	0
pmsjTdyg6zDFN_4c2AuCrA	AnjC5W7LGM5tzGW0oVwDNg	7cR92zkDv4W3kqzii6axvg	4	Great little place, recommended to me by Tonia M. Bartz. -  - I went in today, and found a great pan (don't underestimate a great pan), and an ice cream maker, with two freezer bowls. -  - The thing is, I bought this same ice cream maker at a garage sale, not realizing it was missing the freezer bowl. -  - Now I have two complete ice cream makers to feed my inner fat kid!! -  - Good prices, too!	2012-03-01	2	4	2
6KLF5BaDDtD-1dFwLrZwgA	nZgYNbl1XlZyyKlISMoG6w	Xm4H62d1fjA21Q5iwvfQxw	2	Picked this place for our group and it ended up being a bad choice. Though our server was great, our food wasn't. -  - - blue cheese burger: 2 of 2 came out charred and well done even though they were requested medium. It only came with a dime-size dollop of sauce - - steak frites: it came out very rare even though it was requested medium-rare - - ribs: they were overcooked; mashed potatoes tasted like instant potatoes - - luau pig pizza: most of the pizza was crust that extended a couple inches toward the center without topping - - chicken and waffles: chicken was dry - - pineapple express goblet: although it was a cool drink, it was just too sweet. All the goblet drinks seem really sweet	2014-04-27	1	1	1
44uYwkY6yoP268mb6GtV8A	3OB5gQqibKGTzx9R1w7wKQ	JOSrl0MZ1SH1LuRuWMrlcA	3	I, like other reviewers, feel that this restaurants space and seating are way too limited for how much social media they dish out. They are busy, so hopefully one day, they can accommodate seating for all of their customers, not just some of their customers.  At the peak of their business while we were there, people were sitting on the curb outside eating out of "to go" boxes, eating in their car and eating whilst stand up in the restaurant. -  - My order was actually forgot about because me and my friend sat outside at their bench, due to no seating inside. It roughly took them 40 minutes to figure this out too, haha. It's cool though, they comped it and ended up getting a free burger for it!  -  - I tried the cheeseburger benedict and truffle fries, good presentation and pretty good taste..just lacking a bit of flavor. -  - A little too much hype over this place, in my opinion. I think if I were to try this place next time, it'll be if they expand their space and work through some of their "new business" kinks.	2014-05-03	0	0	0
F0xJzA7HXHypZqtihqFEYw	OwBPjUz2o0J5K3DzcHkBtg	D3QHTgqD22bpX2rN0-0yKw	5	I Love Soho.. With out a doubt the best sushi I have ever had. I would highly recommend to anyone and everyone that wants to eat Japanese food or is looking to try it for the first time. The staff was every helpful with  the menu and answering all of my annoying questions. I Love the atmosphere of Soho. Really relax and inviting. Thanks again for the food. Will be back soon.  -  -  - Mmm mmmmm mmmmm. Is all I said.  it was delicious. High quality food and cheap prices. Definitely coming back for more	2014-01-25	1	0	2
iZRpLkbTO4QPJtJaHyLudg	aGbjLWzcrnEx2ZmMCFm3EA	adlNarh8mwX8NRwZf45_eQ	5	Amazing burgers!! So amazing.. That the boyfriend and I went twice in one day!!! Breakfast and dinner!! Breakfast-My boyfriend got the Euro burger medium well.. It tasted like heaven!! I got the Hells Kitchen Burger and no other can ever compare!!! Burger set the bar WAY UP!!  Dinner- boyfriend got the Euro Burger AGAIN (YEP THAT GOOD) I had the chili dog ... (Trying out the menu) and another bar setter! Ramsey took a hot dog and took it to a whole different level! Delicious!!	2014-04-19	0	0	0
0AWyJlhIHVQEgRjoz8ldpA	ryvMJK6AlbU35HKrlFT61w	UPNbJcG0REMITs6wkqsxaw	5	It's a little pricey, but well worth the extra $. Go for lunch on the weekends to save a couple of bucks. The salad bar is the best buffet in Las Vegas by far. Just remember to pace yourself and minimize the extraneous foods (salad, beer, etc.) to save maximum room for all the different meats. They're all delicious.	2012-07-16	0	0	0
VgmUoN2y1UiItPCO1Py3Zw	4bEjOyTaDG24SY5TxsaUNQ	B8cYcBWW9bkEJKR46Jou7g	4	Yup, believe the hype and rating, this place is definitely worth trying.  Made a reservation and at 6pm they had seats available still on the patio where the view is definitely worth the wait if there was one. -  - I went with the french onion soup which was pretty good, though would've preferred if it had a crispier crouton on top instead of something a little too mushy.  That was pretty much my only complaint with this place. -  - For the main meal I had the steak bordelaise and I was very happy.  Huge portion, steak cooked nice and rare, great sauce, and the frites were very good. -  - If you're in town and looking for a very reasonably priced dinner that will leave you full, this is definitely the spot.  I just wish we weren't in a rush to make our show time, otherwise I would've happily stayed for dessert.	2014-01-05	0	0	1
slbU2JVMpTAa6IPKyl7SFA	vSf0pqvaLp5sVSjJPeOqqQ	mwc5faIIa44xqQt5aWySNw	3	I was in charge of picking a place for dinner for our group of 8 for a recent trip to Vegas and trying to be budget and fun concious for everyone, I decided on this place.  I was a bit disconcerted by the either really high or really low reviews on yelp, so I had no idea what to expect coming in.  Starting out though, the decor was interesting with a mix of high celining and tile floor brasserie and modern english pub styles. -  - When we arrived we were promptily seated despite not having everyone in our group there.  We ordered a few drinks to keep us occupied as we perused the interesting menu.  Unfortunately our waiter wasn't quite as attentive as I would've liked, but I may blame that on some of our group showing up late and maybe he was thinking we'd wait for them. Over the night, we did also wait a little longer than usual for drink orders. I had a nice little find in Newcastle's Werewolf though. -  - Foodwise, I was severely disappointed no one at our table wanted the dirty chips. I knew I stood no chance against them alone, so I directed my efforts elsewhere. Oh well... the wife decided to get the ahi poke on wonton chips, which the tuna was nice and fresh but it lacked in seasoning and the wontons were kind of greasy and stale.  I also had a taste of someone's pretzel and wit whiz (I would imagine that means it is supposed to have some witbeer in it). The pretzel had a nice chew, but the whiz was pretty bland.   -  - Fortunately I ordered the pastrami along with the truffle mayo and blue cheese fondue.  The pastrami alone would've given this place at least a 4.  It is super juicy and tender, not too salty, and just a hint of smoke and spice.  The truffle mayo isn't mind blowingly good, but its pretty tasty.  The blue cheese fondue was easily forgotten in favor of the mayo.  The two slices of thick cut rye were just about right for making 2 open face sandwiches with just enough extra pastrami to nibble on its own.  Despite the make it yourself method, at $16 this is a pretty good deal considering the quantity and quality.  The wife had the BLT sliders, but with my full plate I unfortunately didn't have the desire to try them. -  - After we finished up eating we met up with an even larger group of our friends and the beer chugging, shots, and beer pong commenced.  Overall, a pretty good place to start out a night with some tasty, filling food and some drinks that still leaves you some money for the craps table.	2011-10-12	0	0	0
tCPCQHAxDxQOqWy4hvFgfw	vSf0pqvaLp5sVSjJPeOqqQ	oYb_8QzvE5XZQEVY_T3fHw	4	The checkin clerk at the Aria recommended this place and it was our first meal in Vegas. -  - Lobster rolls are a must have here.  They are so buttery and fresh. -  - The barreled beer is something to try if you never have.  Being from Portland and being an Oregon beer (Deshutes), I couldn't resist.   Warning, it comes warm and is a little bitter, but a good change if you enjoy the micros.  7 second beer drop and it's free, limit two.  Guy next to us dropped one and got it free, he wanted me to join in his second, but by no means am I a speed drinker, but he insisted and paid, but I only got through half. -  - The best Bloody Mary anywhere on the strip, wife made us go back three times just to get these.  We had at least one at each of the resturaunts/bars we went. -  - It has two entrances, one in the courtyard between Aria and Crystals, the other is inside Crystals	2013-03-08	3	1	2
hTEDuE9ROwlwLN1GFCh1PQ	SsTxjxo8qvqBMvan1rzNzg	4k82R95fUmWgv_7Q-yj6Lg	4	If you haven't been here, I recommend trying it at least once.  It's open 24 hours.  Everything on the menu is always available (late night menus not required). -  - The decor is a fusion between tropical theme and strip club.  The inside has a lot of tropical ambiance, but it is kept quite dark, with neon lights throughout.  The female waitresses are dressed in short shorts, but fully clothed on top.  It is not risque at all, so don't worry about bringing the kids (you shouldn't bring your kids to Vegas in the first place...please leave them at home, you are ruining my vacation!!!), but it's a nice sight for guys.  -  - I've mostly been here for breakfast, so I'm not sure about the lunches and dinners, but all of the breakfast items that I've tried have been very good.  My particular favorite is Munch's Breakfast. -  - The Fireside Lounge is a bar that is adjacent.  I believe it is a full bar.  Usually a cocktail waitress walks around the restaurant to take bar orders. -  - Peppermill is on the pricey side, but portions are very, very large to help make up for it.  2 people can definitely share one meal and both get full. -  - This is a place I like and go to it every time I'm in LV.  It may not be for everyone, but I think everybody should try it once. -  - Oh yeah, I almost forgot...their coffee sucks!	2011-06-20	0	0	0
c4im3K9R70wL2yXbOKmA_w	SsTxjxo8qvqBMvan1rzNzg	xuWCwxPvt7-Iv8tEPeJwVQ	4	We were staying at the Riviera, so this place is basically the closest restaurant not in the Riviera food court. I had heard many things about the Peppermill - it was old, it was basically Denny's, you had to wait forever, etc. I still wanted to try it out, and I'm glad I did! -  - It is old. It's more of a relic of 80's Vegas. The Fireside Lounge is really cool, but very smoky. Not that great of ventilation.  -  - The food was hit or miss, but the portions are so big you really don't care that much. Or you are probably drunk like most people in Vegas. Just make sure you get something you REALLY like because you are going to have a lot of it. Like, maybe the biggest portion of your life. Peppermill makes Chipotle look like a joke.  -  - I say come by if you are on that side of the strip. It's a fun place and your only meal of the day if you play it right! The only con is there is always a wait.	2014-06-28	0	0	0
YPlCBLF-8TMdJa6STasDig	lPh02W25cOrAz57UbTpbFQ	am9dkAb9mOzClRgO7pEvNQ	5	Best all you can eat I've had. Everything is delicious!	2012-01-20	0	0	0
LJGa0HOLkqfgf9YuxUXoxQ	zt1TpTuJ6y9n551sw9TaEg	xMW4Y7RZOLEKhvT1d4pJqQ	5	2 years later and still the best buffet in Las Vegas hands down.  The presentation of the dishes, the quality, and the variety all make for an enjoyable experience.  The design of the restaurant in also so beautiful !!  They make all their ice creams in-house, offering unique flavors like Thai Tea and Peanut Butter and Jelly.  Sooooo Good!  Save room for dessert!	2013-07-17	0	0	0
fJBGiIRfaddy3n2LYeOgaA	dPDO8O1TK_fa1BrhG1VYNA	qZplEAK_DziQQ-WFD1xxgw	1	Felt super comfortable with Whitney after communicating with her several times.  I never thought she would be a no show on my WEDDING day especially after paying a deposit.  I flew into Vegas on a Friday, my wedding was on Saturday morning.  Whitney emailed me to confirm (again) on Friday and because I didn't respond (due to me running wedding errands ALL DAY) she decided she would cancel my appointment.  I responded Saturday morning when I finally saw the email and she stated it was too late (around 6:45am) and she already scheduled someone else.  Isn't a deposit confirmation enough?  Why wouldn't she contact the hotel I was staying at since that was where our appt was to take place?  I am still blown away with this situation! -  - I would def think twice before booking an appointment with her!	2014-06-18	0	0	0
rWvHv9t3kAZM0SxKezxHmw	VVeogjZya58oiTxK7qUjAQ	Wu-fNT4hxlZRR2Kgew3Giw	5	One of the best pizzas I had.  Considering how I am a pizza snob when it comes to pizza outside of NYC, that alone says how much Pizzeria Bianco delivers. -  - One thing that I enjoyed was the unique toppings for the pizzas.  When first hearing it, pistachios doesn't sound too appetizing on a pizza.  But I assure you, the flavor combinations are great.  Highly recommend the margherita pizza.  Surprisingly, basil works really well on pizza.  The crust is what takes the cake for Pizzeria Bianco. It must be the wood-fire ovens they use.  The crust is crisp and light.  Blends perfectly well with the ingredients.  On top of that , the pizzas aren't too expensive and the rustic atmosphere of the restaurant adds to the experience. -  - Overall, if you're in Phoenix, you should stop by Pizzeria Bianco.  I hear that it is a 3hr wait.  But it only took me 20 minutes to get a table, so don't get intimated by the wait time.	2011-08-27	0	0	1
_n9j0WWu1voLYoebf9akcA	MqDha_bLVNqYShMzJtxvlg	zjLikecni9dhh-8vWh0rnQ	5	Last year My fiancé (now my wife) was having back pains and Dr Stang helped her. This time I was the one needing help. I had been in severe pain from over doing it on the weekend. I gave Dr Stang a call she got me in right away. She listen with the intent to understand my concerns. She told me what the process would be to recover. Then she set realistic expectations for time frames and treatment. I could not be more happy with the results of her work on my back. I went from walking in pain to being able to run without pain. Dr Stang does manipulation, acupuncture, stretching, hydrotherapy, and also teaches you how to maintain. She gets my highest recommendation. I would not trust anyone else.	2014-03-14	0	0	1
LfaP4MFlCtpeQ65aM90Lig	MP4o3hP1k4VHfDxBuaqYCw	X7dxykmIV9LL5ZxLtgQYXA	3	We stopped in here today just to check it out. We usually like Ross and go there fairly often when my wife is shopping for clothes. This location was pretty standard as far as Ross's go. The store was pretty clean, there were a lot of staff working, and the checkout line moved relatively quickly even though long. We went to this particular Ross because we were over in that area of the city, but wouldn't necessarily make a special trip out that way just to go to this location. I will say however, that our cashier was extremely friendly, and not just in the fake friendly way that a lot of people put on for work. If you're in the area, definitely check them out.	2014-04-13	0	0	0
dRUHTkThzqXu--A-wZV5zA	YacTpiq0ZptFcXD7I-kdGA	RwOh7uOb1RIB_7S0Y1uP4w	4	This place was great. We came with a party of 12. We chose the restaurant based on the wine list and this had one of the best on the strip. The gumbo was good. The filet was great. The only part I didn't enjoy was the oysters. We mentioned it to two different waiters and only ate about 6 of the 12 oysters. We were all a little upset and we spent $1500 on dinner and they couldn't take the oysters we didn't care for off the bill. -  - We sure to stop by the bar on the way in or out. Not only is the wine list worth the trip but if you like high-end bourbon this is a great place. They have several different Pappy Van Winkle bourbons and Templeton Rye.	2012-10-20	0	0	1
